address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
1000 Wilson Boulevard,Arlington,VA,22209,United States,781 522 3000,https://www.rtx.com,Aerospace & Defense,aerospace-defense,Aerospace & Defense,Industrials,industrials,Industrials,"RTX Corporation, an aerospace and defense company, provides systems and services for the commercial, military, and government customers in the United States and internationally. It operates through three segments: Collins Aerospace, Pratt & Whitney, and Raytheon. The Collins Aerospace Systems segment offers aerospace and defense products, and aftermarket service solutions for civil and military aircraft manufacturers and commercial airlines, as well as regional, business, and general aviation, defense, and commercial space operations. This segment also designs, produces, and supports cabin interior, including oxygen systems, food and beverage preparation, storage and galley systems, and lavatory and wastewater management systems; battlespace, test and training range systems, crew escape systems, and simulation and training solutions; information management services; and aftermarket services that include spare parts, overhaul and repair, engineering and technical support, training and fleet management solutions, and asset and information management services. Its Pratt & Whitney segment supplies aircraft engines for commercial, military, business jet, and general aviation customers; and produces, sells, and services military and commercial auxiliary power units. The Raytheon segment provides defensive and offensive threat detection, tracking, and mitigation capabilities for U.S., foreign government, and commercial customers. The company was formerly known as Raytheon Technologies Corporation and changed its name to RTX Corporation in July 2023. RTX Corporation was incorporated in 1934 and is headquartered in Arlington, Virginia.",185000,"[{'maxAge': 1, 'name': 'Mr. Gregory J. Hayes', 'age': 62, 'title': 'Executive Chairman', 'yearBorn': 1961, 'fiscalYear': 2023, 'totalPay': 5557091, 'exercisedValue': 0, 'unexercisedValue': 12168816}, {'maxAge': 1, 'name': 'Mr. Christopher T. Calio', 'age': 49, 'title': 'CEO, President & Director', 'yearBorn': 1974, 'fiscalYear': 2023, 'totalPay': 2750823, 'exercisedValue': 0, 'unexercisedValue': 1105949}, {'maxAge': 1, 'name': 'Mr. Neil G. Mitchill Jr.', 'age': 47, 'title': 'Executive VP & CFO', 'yearBorn': 1976, 'fiscalYear': 2023, 'totalPay': 2292035, 'exercisedValue': 0, 'unexercisedValue': 930187}, {'maxAge': 1, 'name': 'Ms. Robin L. Diamonte', 'age': 58, 'title': 'Chief Investment Officer & VP of Pension Investments', 'yearBorn': 1965, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Amy L. Johnson', 'age': 48, 'title': 'Corporate VP & Controller', 'yearBorn': 1975, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Juan M. de Bedout', 'title': 'Chief Technology Officer', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jennifer  Reed', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ramsaran  Maharajh Jr.', 'age': 51, 'title': 'General Counsel', 'yearBorn': 1972, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Pamela M. Erickson', 'title': 'Chief Communications Officer', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Dantaya M. Williams', 'age': 48, 'title': 'Chief Human Resources Officer', 'yearBorn': 1975, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,7,8,2,5,1727740800,1703980800,http://www.utc.com/Investor+Relations,86400,2,125.53,126.91,125.6401,127.5,125.53,126.91,125.6401,127.5,2.52,0.0198,1731628800,0.7032,2.6,0.543,36.659943,20.88834,5448889,5448889,5397037,4070400,4070400,900,900,169319055360,77.77,128.7,2.1421402,121.3488,105.07405,2.44,0.019437585,USD,208407379968,0.05969,1214838504,1331020032,11617785,13850283,1724976000,1727654400,0.0087,0.00081,0.83079004,1.97,0.0087,1337779968,45.84,2.775087,1703980800,1735603200,1727654400,4718000128,3.47,6.09,2.06,15890:10000,1585872000,2.637,17.188,0.60720146,0.40128052,0.63,1723766400,NYQ,EQUITY,RTX,RTX,RTX Corporation,RTX Corporation,-244546200,America/New_York,EDT,ffd67fad-fdd4-3389-b63e-d608af877db5,finmb_159230,-14400000,127.21,157.0,76.0,125.98,130.0,2.7,hold,22,6681999872,5.012,12124999680,43747999744,0.602,0.991,79042002944,69.597,59.306,0.029949998,0.073460005,7747250176,10309000192,0.492,0.19209999,0.1534,0.119770005,USD,0.8628
