Date,Ticker,Weighted compound sentiment score
2015-09-14,GOOG,-0.8225
2015-10-22,GOOG,0.6255999999999999
2015-10-23,GOOG,0.2682
2015-11-19,GOOG,0.0
2016-02-01,GOOG,-0.4389
2016-02-03,GOOG,0.5994
2016-03-23,GOOG,0.0
2016-04-19,GOOG,-0.3309
2016-04-21,GOOG,-0.7505
2016-04-22,GOOG,-0.21919999999999998
2016-05-19,GOOG,0.0258
2016-05-20,GOOG,0.296
2016-06-17,GOOG,0.0
2016-06-24,GOOG,0.0
2016-06-27,GOOG,-0.22629999999999997
2016-07-28,GOOG,0.411
2016-07-29,GOOG,0.34
2016-09-27,GOOG,0.296
2016-09-30,GOOG,0.7506
2016-10-04,GOOG,0.6697
2016-10-05,GOOG,-0.3818
2016-10-21,GOOG,0.6124
2016-10-27,GOOG,0.2448
2017-01-27,GOOG,0.2244
2017-04-05,GOOG,0.128
2017-04-17,GOOG,0.0
2017-04-27,GOOG,0.491
2017-04-28,GOOG,0.0
2017-07-24,GOOG,0.4172
2017-08-04,GOOG,0.765
2017-08-14,GOOG,-0.10269999999999999
2017-09-25,GOOG,0.0
2017-09-27,GOOG,0.0
2017-10-05,GOOG,0.4767
2017-10-23,GOOG,0.0
2017-10-26,GOOG,0.4902
2017-10-27,GOOG,0.18859784631746876
2017-10-31,GOOG,-0.4614
2017-12-06,GOOG,0.0
2018-01-03,GOOG,0.0
2018-01-16,GOOG,0.4215
2018-01-17,GOOG,0.0
2018-01-30,GOOG,0.1982
2018-02-01,GOOG,-0.0822
2018-02-02,GOOG,0.0516
2018-02-15,GOOG,0.0
2018-02-27,GOOG,0.0
2018-03-05,GOOG,0.1531
2018-03-21,GOOG,0.0
2018-03-26,GOOG,0.2493
2018-03-27,GOOG,0.4404
2018-04-09,GOOG,-0.7506
2018-04-10,GOOG,-0.4588
2018-04-13,GOOG,0.0
2018-04-16,GOOG,0.0
2018-04-23,GOOG,0.5648976353790615
2018-04-30,GOOG,0.0
2018-05-08,GOOG,0.0
2018-05-09,GOOG,0.6249
2018-05-14,GOOG,-0.2732
2018-05-18,GOOG,0.0
2018-06-01,GOOG,0.2448
2018-06-07,GOOG,0.2023
2018-06-12,GOOG,0.0
2018-06-19,GOOG,0.0
2018-07-09,GOOG,0.4767
2018-07-10,GOOG,0.4215
2018-07-13,GOOG,0.0
2018-07-23,GOOG,0.652430517010998
2018-07-24,GOOG,-0.3612
2018-08-27,GOOG,0.0516
2018-08-30,GOOG,0.6249
2018-08-31,GOOG,0.11809999999999997
2018-09-04,GOOG,0.4754
2018-10-01,GOOG,0.5106
2018-10-05,GOOG,0.0
2018-10-16,GOOG,0.6486
2018-10-26,GOOG,0.3047
2018-11-05,GOOG,0.4588
2018-11-12,GOOG,0.0
2018-11-26,GOOG,-0.08420000000000002
2018-11-27,GOOG,0.0
2018-12-10,GOOG,0.1779
2019-01-08,GOOG,0.0
2019-02-04,GOOG,0.5753
2019-04-09,GOOG,0.0
2019-04-29,GOOG,0.3126
2019-05-15,GOOG,0.34
2019-05-20,GOOG,0.0
2019-06-07,GOOG,0.5526
2019-06-24,GOOG,-0.128
2019-07-02,GOOG,0.0
2019-07-16,GOOG,0.0
2019-07-26,GOOG,0.3783
2019-10-28,GOOG,-0.3558000000000001
2019-12-24,GOOG,0.09730413229511987
2019-12-26,GOOG,0.0
2019-12-27,GOOG,0.019521418020679457
2019-12-28,GOOG,-0.6808
2019-12-30,GOOG,-0.184
2019-12-31,GOOG,0.0
2020-01-01,GOOG,-0.765
2020-01-02,GOOG,-0.3897555263936852
2020-01-03,GOOG,-0.2844082172991396
2020-01-04,GOOG,0.4939
2020-01-05,GOOG,-0.5574
2020-01-06,GOOG,0.4093018630910374
2020-01-07,GOOG,0.7717
2020-01-08,GOOG,0.0815148527031402
2020-01-09,GOOG,-0.43450000000000005
2020-01-10,GOOG,0.37242215729134137
2020-01-12,GOOG,0.296
2020-01-13,GOOG,0.08831848988042422
2020-01-14,GOOG,0.15217187978142074
2020-01-15,GOOG,0.2528994531181089
2020-01-16,GOOG,0.3143423972814335
2020-01-17,GOOG,-0.1113029985805536
2020-01-18,GOOG,0.0
2020-01-19,GOOG,0.0
2020-01-20,GOOG,-0.34242966914731465
2020-01-21,GOOG,0.0
2020-01-22,GOOG,0.49108329895109976
2020-01-23,GOOG,-0.8225
2020-01-24,GOOG,0.0
2020-01-26,GOOG,0.5267
2020-01-27,GOOG,0.021100000000000015
2020-01-28,GOOG,-0.5423
2020-01-29,GOOG,0.5011983173454946
2020-01-30,GOOG,0.313790350724132
2020-01-31,GOOG,0.32649055714681696
2020-02-03,GOOG,0.03729390463706372
2020-02-04,GOOG,0.0362423565506887
2020-02-05,GOOG,0.18924537700688074
2020-02-06,GOOG,0.22473634089690905
2020-02-07,GOOG,0.12854417064531035
2020-02-10,GOOG,-0.3182
2020-02-11,GOOG,-0.08409262303101457
2020-02-12,GOOG,0.32964742006964226
2020-02-13,GOOG,0.08868434042553193
2020-02-14,GOOG,-0.26598217089033416
2020-02-15,GOOG,0.0
2020-02-16,GOOG,0.5106
2020-02-17,GOOG,0.5027233558967585
2020-02-18,GOOG,-0.020478483767081602
2020-02-19,GOOG,-0.17969454227165071
2020-02-20,GOOG,-0.4462055402930402
2020-02-21,GOOG,-0.6811409756097563
2020-02-22,GOOG,-0.34
2020-02-23,GOOG,0.2716
2020-02-24,GOOG,-0.2556000924119519
2020-02-25,GOOG,0.4019
2020-02-26,GOOG,-0.09795979053674957
2020-02-27,GOOG,0.44557531463502337
2020-02-28,GOOG,-0.22629999999999997
2020-03-02,GOOG,0.19731019123553745
2020-03-03,GOOG,-0.4968581174527815
2020-03-04,GOOG,0.05396718792866941
2020-03-05,GOOG,-0.25069393494553044
2020-03-06,GOOG,-0.3230755803955288
2020-03-07,GOOG,0.8323
2020-03-08,GOOG,-0.5106
2020-03-09,GOOG,0.21019920329424402
2020-03-10,GOOG,-0.14684545674824326
2020-03-11,GOOG,-0.1952
2020-03-12,GOOG,0.038186332115427636
2020-03-13,GOOG,0.4235468367075119
2020-03-14,GOOG,0.4019
2020-03-15,GOOG,-0.27909999999999996
2020-03-16,GOOG,0.09453518401871684
2020-03-17,GOOG,0.11709112897332848
2020-03-18,GOOG,0.08301683762337912
2020-03-19,GOOG,0.0516
2020-03-20,GOOG,-0.18331519999999998
2020-03-21,GOOG,0.38459475331177634
2020-03-22,GOOG,0.0
2020-03-23,GOOG,0.10269999999999999
2020-03-24,GOOG,0.3395975819319995
2020-03-25,GOOG,-0.7003
2020-03-26,GOOG,0.0
2020-03-27,GOOG,0.09282446249178487
2020-03-30,GOOG,0.10039999999999999
2020-03-31,GOOG,-0.3818
2020-04-01,GOOG,0.024400000000000005
2020-04-02,GOOG,0.045000000000000005
2020-04-03,GOOG,0.45589293263412656
2020-04-05,GOOG,0.2023
2020-04-06,GOOG,0.4215
2020-04-07,GOOG,0.0
2020-04-08,GOOG,0.49679768886679926
2020-04-09,GOOG,0.2707524872626216
2020-04-10,GOOG,0.1779
2020-04-13,GOOG,0.3222663752276866
2020-04-15,GOOG,0.12046662076088832
2020-04-16,GOOG,0.590172963813272
2020-04-17,GOOG,0.02421670151461065
2020-04-18,GOOG,0.6124
2020-04-19,GOOG,0.0
2020-04-20,GOOG,0.5077762075134169
2020-04-21,GOOG,-0.0696897473186693
2020-04-22,GOOG,0.6291462745977462
2020-04-23,GOOG,0.03381770735377091
2020-04-24,GOOG,-0.3309006345369391
2020-04-27,GOOG,0.31651587460063896
2020-04-28,GOOG,0.16470695731474125
2020-04-29,GOOG,0.27120791706070835
2020-04-30,GOOG,-0.463060400395996
2020-05-01,GOOG,0.7132379136287156
2020-05-03,GOOG,0.0516
2020-05-04,GOOG,0.39210775807069026
2020-05-05,GOOG,0.3818
2020-05-06,GOOG,0.7003
2020-05-07,GOOG,0.08924762517882692
2020-05-08,GOOG,0.3182
2020-05-09,GOOG,-0.2658006701129619
2020-05-10,GOOG,-0.2462065887698799
2020-05-11,GOOG,0.4019
2020-05-12,GOOG,0.4317486788239673
2020-05-13,GOOG,0.07869666770800787
2020-05-14,GOOG,0.5994
2020-05-15,GOOG,0.4385167439091798
2020-05-16,GOOG,0.08800000000000002
2020-05-18,GOOG,-0.39250759751502196
2020-05-19,GOOG,0.0
2020-05-20,GOOG,0.352795803493742
2020-05-21,GOOG,0.572005221726581
2020-05-22,GOOG,0.042666666666666665
2020-05-26,GOOG,0.07319999999999999
2020-05-27,GOOG,-0.013156421364646854
2020-05-28,GOOG,-0.331946615965421
2020-05-29,GOOG,0.4921000000000001
2020-05-30,GOOG,-0.4588
2020-06-02,GOOG,-0.40810070801101356
2020-06-03,GOOG,-0.20479052038711726
2020-06-04,GOOG,0.4404
2020-06-05,GOOG,0.0
2020-06-08,GOOG,0.1989
2020-06-10,GOOG,-0.4215
2020-06-11,GOOG,-0.572376003242805
2020-06-12,GOOG,0.1779
2020-06-15,GOOG,0.5110370722818384
2020-06-16,GOOG,-0.6089573210009084
2020-06-17,GOOG,-0.09214860513702841
2020-06-18,GOOG,0.2328125055629728
2020-06-19,GOOG,0.3196311076870399
2020-06-22,GOOG,0.15627640528812192
2020-06-23,GOOG,0.22928364536779802
2020-06-24,GOOG,-0.14975144473134147
2020-06-25,GOOG,0.2530615216334468
2020-06-26,GOOG,0.38847281553398055
2020-06-29,GOOG,0.4504194254445965
2020-06-30,GOOG,-0.14731991160100405
2020-07-01,GOOG,-0.262114373088685
2020-07-02,GOOG,-0.20499777337951508
2020-07-03,GOOG,0.0
2020-07-06,GOOG,0.1519
2020-07-07,GOOG,-0.2875709386435197
2020-07-08,GOOG,0.0
2020-07-09,GOOG,-0.2283558652556268
2020-07-10,GOOG,-0.39210775807069026
2020-07-13,GOOG,0.2990660340459576
2020-07-14,GOOG,-0.1034986919153759
2020-07-15,GOOG,0.2901762347888332
2020-07-16,GOOG,0.25974704013555017
2020-07-17,GOOG,-0.6807260375038425
2020-07-20,GOOG,0.16795914337009488
2020-07-21,GOOG,0.2768265619665415
2020-07-22,GOOG,-0.4404
2020-07-23,GOOG,-0.45404139869574994
2020-07-24,GOOG,0.13451287456445993
2020-07-25,GOOG,0.0
2020-07-26,GOOG,0.0
2020-07-27,GOOG,-0.22577290129319794
2020-07-28,GOOG,0.12713939629341917
2020-07-29,GOOG,0.45172524816573156
2020-07-30,GOOG,-0.05900495653500073
2020-07-31,GOOG,0.30880197846230906
2020-08-03,GOOG,0.377828520437536
2020-08-04,GOOG,0.4121847671868954
2020-08-05,GOOG,0.07087438669438677
2020-08-06,GOOG,0.1945
2020-08-10,GOOG,-0.5106
2020-08-11,GOOG,-0.3182
2020-08-12,GOOG,0.22582878759918795
2020-08-13,GOOG,-0.2474
2020-08-14,GOOG,0.2488
2020-08-17,GOOG,0.08202453679653682
2020-08-18,GOOG,0.1851474106000404
2020-08-19,GOOG,-0.05689999999999999
2020-08-20,GOOG,-0.4518978851576519
2020-08-21,GOOG,0.0
2020-08-24,GOOG,0.047363945863715014
2020-08-25,GOOG,0.2827790161302095
2020-08-26,GOOG,0.4939
2020-08-27,GOOG,0.3599810146862484
2020-08-30,GOOG,-0.5859
2020-08-31,GOOG,0.0
2020-09-01,GOOG,0.2732
2020-09-02,GOOG,-0.5053736178567737
2020-09-03,GOOG,0.22148493952399534
2020-09-04,GOOG,0.2017378277886497
2020-09-08,GOOG,0.802
2020-09-09,GOOG,-0.3528892571428571
2020-09-10,GOOG,-0.5057595911004209
2020-09-11,GOOG,0.0772
2020-09-13,GOOG,-0.4019
2020-09-14,GOOG,-0.035252387729877536
2020-09-15,GOOG,-0.21313243947858476
2020-09-16,GOOG,0.2732
2020-09-17,GOOG,-0.4702806052076003
2020-09-18,GOOG,-0.5644941511665412
2020-09-20,GOOG,0.5106
2020-09-21,GOOG,-0.34
2020-09-22,GOOG,0.1585761320754717
2020-09-23,GOOG,0.07031004255319151
2020-09-24,GOOG,-0.3818
2020-09-25,GOOG,-0.38758071623258633
2020-09-26,GOOG,-0.6908
2020-09-28,GOOG,0.2167510643265751
2020-09-29,GOOG,-0.23855031645569622
2020-09-30,GOOG,0.1274858463848227
2020-10-01,GOOG,0.05762413577935855
2020-10-02,GOOG,0.2440452676819584
2020-10-03,GOOG,-0.3818
2020-10-04,GOOG,0.0
2020-10-05,GOOG,-0.23320092432120165
2020-10-06,GOOG,-0.04179999999999993
2020-10-07,GOOG,-0.22127595597305247
2020-10-08,GOOG,-0.009591814862795915
2020-10-09,GOOG,0.5187749445676274
2020-10-11,GOOG,-0.4767
2020-10-12,GOOG,-0.1499511205151794
2020-10-14,GOOG,-0.1531
2020-10-15,GOOG,0.55421758210376
2020-10-16,GOOG,0.5106
2020-10-19,GOOG,0.38018368340943676
2020-10-20,GOOG,-0.02301859388133792
2020-10-21,GOOG,0.4287478702367591
2020-10-22,GOOG,0.04380102345415778
2020-10-23,GOOG,0.3310897698209719
2020-10-24,GOOG,-0.3182
2020-10-25,GOOG,0.10269999999999999
2020-10-26,GOOG,-0.09701926859250153
2020-10-27,GOOG,0.5491265127020786
2020-10-28,GOOG,-0.49408118988243677
2020-10-29,GOOG,0.20438570283229776
2020-10-30,GOOG,0.3174170579301367
2020-10-31,GOOG,0.2023
2020-11-01,GOOG,0.0
2020-11-02,GOOG,-0.15039999999999998
2020-11-03,GOOG,0.296
2020-11-04,GOOG,-0.0258
2020-11-06,GOOG,-0.22629999999999997
2020-11-09,GOOG,-0.48665664293288896
2020-11-10,GOOG,0.6908
2020-11-11,GOOG,0.4141232388931761
2020-11-12,GOOG,0.0012648466716530015
2020-11-13,GOOG,-0.16545307041238969
2020-11-14,GOOG,0.0
2020-11-15,GOOG,0.0
2020-11-16,GOOG,0.0
2020-11-17,GOOG,0.39665832906201953
2020-11-18,GOOG,0.18383584409176879
2020-11-19,GOOG,0.42268907535373484
2020-11-20,GOOG,0.24845575392038602
2020-11-21,GOOG,0.5423
2020-11-23,GOOG,-0.13907966101694916
2020-11-24,GOOG,-0.2800053810835629
2020-11-25,GOOG,-0.5262054148358749
2020-11-27,GOOG,-0.6124
2020-11-30,GOOG,0.34
2020-12-01,GOOG,0.2018
2020-12-02,GOOG,-0.548875575590872
2020-12-03,GOOG,-0.1265912656367015
2020-12-04,GOOG,-0.1531
2020-12-05,GOOG,0.0
2020-12-07,GOOG,-0.06497221394125385
2020-12-08,GOOG,0.29978172955108784
2020-12-09,GOOG,-0.41287149065623646
2020-12-10,GOOG,-0.201509430231121
2020-12-11,GOOG,0.5908022399831738
2020-12-12,GOOG,0.29137066155321195
2020-12-14,GOOG,-0.12391672537596533
2020-12-15,GOOG,-0.4566749002280502
2020-12-16,GOOG,-0.4621380142127915
2020-12-17,GOOG,-0.013814276722962315
2020-12-18,GOOG,-0.18858178122914515
2020-12-21,GOOG,-0.46919999999999995
2020-12-22,GOOG,-0.06492204279370202
2020-12-23,GOOG,0.527801915757422
2020-12-24,GOOG,0.7906
2020-12-27,GOOG,-0.4019
2020-12-31,GOOG,0.0
2021-01-04,GOOG,-0.08652112307244693
2021-01-05,GOOG,0.4964537459283388
2021-01-06,GOOG,0.4404
2021-01-07,GOOG,0.0
2021-01-08,GOOG,-0.6063739169192368
2021-01-09,GOOG,0.6908
2021-01-10,GOOG,0.6341
2021-01-11,GOOG,0.34
2021-01-12,GOOG,-0.5032758819114336
2021-01-13,GOOG,-0.5397937969924812
2021-01-14,GOOG,-0.6369862984804786
2021-01-15,GOOG,-0.14819045814674475
2021-01-17,GOOG,-0.6369
2021-01-19,GOOG,0.1779
2021-01-20,GOOG,0.16072256825075837
2021-01-21,GOOG,-0.09595243889307642
2021-01-22,GOOG,-0.37743284535307875
2021-01-23,GOOG,-0.296
2021-01-25,GOOG,0.36387630553390493
2021-01-26,GOOG,0.16066373876778886
2021-01-27,GOOG,-0.18642459220617427
2021-01-28,GOOG,0.37445849636668527
2021-01-29,GOOG,0.03234748341441838
2021-01-31,GOOG,0.0
2021-02-01,GOOG,0.0647044021230097
2021-02-02,GOOG,0.025481312587663507
2021-02-03,GOOG,0.340830933651172
2021-02-04,GOOG,0.09694383583908979
2021-02-05,GOOG,-0.6808
2021-02-06,GOOG,0.7184
2021-02-08,GOOG,0.22629999999999997
2021-02-09,GOOG,-0.3612
2021-02-10,GOOG,0.5943789119461582
2021-02-12,GOOG,-0.3378380041724618
2021-02-15,GOOG,-0.35857642148014435
2021-02-17,GOOG,0.08112365455945131
2021-02-19,GOOG,0.3182
2021-02-22,GOOG,-0.2935824803421162
2021-02-23,GOOG,0.0253
2021-02-24,GOOG,0.296
2021-02-25,GOOG,0.0253
2021-02-26,GOOG,-0.3818
2021-03-01,GOOG,0.6369
2021-03-02,GOOG,-0.5465133776396183
2021-03-03,GOOG,-0.009464912280701718
2021-03-04,GOOG,-0.25518815864670247
2021-03-05,GOOG,0.5574
2021-03-06,GOOG,0.4588
2021-03-08,GOOG,0.22629999999999997
2021-03-10,GOOG,0.12880000000000005
2021-03-11,GOOG,0.0253
2021-03-12,GOOG,0.0
2021-03-14,GOOG,-0.3960947083926031
2021-03-16,GOOG,-0.14774856352415405
2021-03-17,GOOG,-0.09169541179823311
2021-03-18,GOOG,-0.22825192954363488
2021-03-19,GOOG,-0.34
2021-03-21,GOOG,-0.5859
2021-03-22,GOOG,0.1945
2021-03-24,GOOG,0.0
2021-03-25,GOOG,0.5994
2021-03-26,GOOG,0.0
2021-03-29,GOOG,0.2528937411431271
2021-03-30,GOOG,0.6129
2021-03-31,GOOG,0.02526855399374603
2021-04-01,GOOG,0.4767
2021-04-02,GOOG,-0.3182
2021-04-03,GOOG,0.0
2021-04-05,GOOG,0.6045146070020867
2021-04-06,GOOG,0.22414305078829483
2021-04-07,GOOG,-0.2614000000000001
2021-04-09,GOOG,-0.36317905570749964
2021-04-11,GOOG,0.0
2021-04-12,GOOG,0.28767441860465115
2021-04-13,GOOG,0.5467
2021-04-14,GOOG,0.37105134678554674
2021-04-16,GOOG,0.0
2021-04-19,GOOG,0.6369
2021-04-20,GOOG,-0.22629999999999997
2021-04-21,GOOG,-0.3677740983140073
2021-04-22,GOOG,0.13467433020058917
2021-04-23,GOOG,0.5532289344530483
2021-04-25,GOOG,0.13179999999999997
2021-04-26,GOOG,0.1982
2021-04-27,GOOG,0.3368142699579832
2021-04-28,GOOG,0.29569299241930863
2021-04-29,GOOG,0.5174255538847118
2021-04-30,GOOG,0.6369
2021-05-01,GOOG,0.0
2021-05-03,GOOG,0.0
2021-05-04,GOOG,0.6209
2021-05-06,GOOG,0.15820598322760998
2021-05-07,GOOG,-0.4019
2021-05-11,GOOG,0.5678
2021-05-12,GOOG,0.39491203141206105
2021-05-13,GOOG,0.035010456037116645
2021-05-14,GOOG,-0.33864262973575293
2021-05-17,GOOG,0.0
2021-05-18,GOOG,-0.4019
2021-05-19,GOOG,0.0
2021-05-20,GOOG,-0.22629999999999997
2021-05-21,GOOG,0.4939
2021-05-24,GOOG,0.01384152337975573
2021-05-25,GOOG,-0.34193137234593474
2021-05-26,GOOG,0.28002948816872425
2021-05-27,GOOG,0.6474861008335934
2021-05-28,GOOG,0.10269999999999999
2021-05-29,GOOG,0.4019
2021-06-01,GOOG,0.4404
2021-06-02,GOOG,0.14310000000000003
2021-06-03,GOOG,0.8038
2021-06-04,GOOG,0.43423882926186874
2021-06-05,GOOG,0.3612
2021-06-07,GOOG,-0.4278185000714446
2021-06-08,GOOG,0.1894254867412563
2021-06-09,GOOG,0.42311355028755787
2021-06-10,GOOG,0.3182
2021-06-11,GOOG,0.560386773778049
2021-06-14,GOOG,0.0
2021-06-15,GOOG,0.3182
2021-06-16,GOOG,-0.08387043986193467
2021-06-17,GOOG,0.2222276800833659
2021-06-18,GOOG,-0.10269999999999999
2021-06-19,GOOG,0.0
2021-06-21,GOOG,0.43574717292612464
2021-06-22,GOOG,0.26368701549219364
2021-06-23,GOOG,0.3612
2021-06-24,GOOG,0.02010000000000002
2021-06-25,GOOG,0.14830000000000002
2021-06-26,GOOG,0.2130080788751144
2021-06-28,GOOG,0.0
2021-06-29,GOOG,0.3734999926348739
2021-06-30,GOOG,-0.5840851760707798
2021-07-02,GOOG,-0.22629999999999997
2021-07-06,GOOG,0.2743369794903667
2021-07-07,GOOG,-0.05602452632954393
2021-07-08,GOOG,-0.536815435986947
2021-07-09,GOOG,0.0
2021-07-12,GOOG,0.27632448207171323
2021-07-13,GOOG,-0.22331882233796294
2021-07-15,GOOG,0.10269999999999999
2021-07-16,GOOG,-0.318327953518399
2021-07-18,GOOG,0.4767
2021-07-20,GOOG,0.44767491313904845
2021-07-21,GOOG,0.2416662706830717
2021-07-22,GOOG,0.43700195336029596
2021-07-23,GOOG,0.18499167014323462
2021-07-26,GOOG,0.08184101469890948
2021-07-27,GOOG,0.3105877685180392
2021-07-28,GOOG,0.22079940239043824
2021-07-29,GOOG,-0.44925966692688
2021-07-30,GOOG,0.7906
2021-08-02,GOOG,0.16979999999999992
2021-08-03,GOOG,0.34
2021-08-04,GOOG,0.0
2021-08-05,GOOG,0.4215
2021-08-06,GOOG,0.0
2021-08-10,GOOG,-0.19662993482108174
2021-08-11,GOOG,-0.3830126153846154
2021-08-12,GOOG,0.0
2021-08-13,GOOG,0.4767
2021-08-14,GOOG,-0.05170000000000005
2021-08-15,GOOG,-0.22629999999999997
2021-08-16,GOOG,-0.4404
2021-08-17,GOOG,0.09017219132369303
2021-08-18,GOOG,0.0
2021-08-19,GOOG,-0.6156544754571704
2021-08-20,GOOG,-0.12096773586992587
2021-08-23,GOOG,-0.296
2021-08-24,GOOG,0.4442707152274225
2021-08-25,GOOG,-0.08543712456917774
2021-08-26,GOOG,0.09549999999999999
2021-08-27,GOOG,-0.296
2021-08-28,GOOG,0.4363
2021-08-30,GOOG,-0.10269999999999999
2021-08-31,GOOG,0.128
2021-09-01,GOOG,-0.06488325016272509
2021-09-02,GOOG,0.32011007000538505
2021-09-03,GOOG,0.296
2021-09-06,GOOG,0.10269999999999999
2021-09-07,GOOG,0.3612
2021-09-08,GOOG,0.0
2021-09-09,GOOG,0.06359999999999998
2021-09-10,GOOG,-0.49473761629368873
2021-09-11,GOOG,0.5267
2021-09-13,GOOG,0.1473
2021-09-14,GOOG,0.146497479333243
2021-09-15,GOOG,0.4322787029141797
2021-09-16,GOOG,0.6685821051030496
2021-09-17,GOOG,-0.25649999999999995
2021-09-18,GOOG,-0.42306832116788323
2021-09-19,GOOG,0.1139
2021-09-20,GOOG,0.0
2021-09-21,GOOG,0.1687625573770492
2021-09-22,GOOG,0.0
2021-09-23,GOOG,-0.5423
2021-09-24,GOOG,-0.29456417093413384
2021-09-26,GOOG,-0.42785225822914014
2021-09-27,GOOG,-0.08330858982412057
2021-09-28,GOOG,-0.3476069371861871
2021-09-29,GOOG,-0.13039773354119202
2021-09-30,GOOG,-0.10606666666666667
2021-10-01,GOOG,-0.42947601618758563
2021-10-02,GOOG,-0.128
2021-10-03,GOOG,0.0
2021-10-04,GOOG,0.0
2021-10-05,GOOG,0.2590372783422992
2021-10-06,GOOG,0.2872271324441687
2021-10-07,GOOG,0.0772
2021-10-08,GOOG,-0.42389477702777467
2021-10-09,GOOG,0.4767
2021-10-10,GOOG,0.4404
2021-10-11,GOOG,0.0
2021-10-12,GOOG,0.21089999999999998
2021-10-13,GOOG,-0.5574
2021-10-14,GOOG,0.1982
2021-10-15,GOOG,0.424
2021-10-16,GOOG,0.0
2021-10-18,GOOG,-0.6688990413107897
2021-10-19,GOOG,0.4196825823551685
2021-10-20,GOOG,-0.2994
2021-10-21,GOOG,0.01203414475819542
2021-10-22,GOOG,0.36246303343904746
2021-10-25,GOOG,-0.2004663139796323
2021-10-26,GOOG,0.39227968915380756
2021-10-27,GOOG,0.36580337657193784
2021-10-28,GOOG,0.21318004711425206
2021-10-29,GOOG,0.5215951455068756
2021-11-01,GOOG,0.18131482142857142
2021-11-02,GOOG,0.08049086538461538
2021-11-03,GOOG,-0.4201
2021-11-04,GOOG,0.3987938952610927
2021-11-05,GOOG,0.6091139682539682
2021-11-08,GOOG,0.0780563535122787
2021-11-09,GOOG,0.3241429638726845
2021-11-10,GOOG,-0.10572983853323417
2021-11-11,GOOG,-0.5574
2021-11-13,GOOG,-0.296
2021-11-15,GOOG,0.2023
2021-11-16,GOOG,-0.19240000000000004
2021-11-17,GOOG,0.3140111178738081
2021-11-18,GOOG,-0.024671104203270726
2021-11-19,GOOG,0.3019983656792646
2021-11-23,GOOG,0.0
