Date,Ticker,weighted positive sentiment score,weighted negative sentiment score,weighted neutral sentiment score,weighted compound sentiment score
2017-04-24,MSFT,0.134,0.0,0.866,0.4019
2017-04-27,MSFT,0.0,0.113,0.887,-0.4215
2017-07-20,MSFT,0.0,0.0,1.0,0.0
2017-08-22,MSFT,0.106,0.0,0.894,0.22629999999999997
2017-10-05,MSFT,0.0,0.0,1.0,0.0
2017-10-18,MSFT,0.06,0.198,0.7419999999999999,-0.5994
2017-10-26,MSFT,0.107,0.173,0.72,-0.5391
2017-10-27,MSFT,0.0,0.0,1.0,0.0
2017-11-02,MSFT,0.0,0.0,1.0,0.0
2017-11-29,MSFT,0.109,0.0,0.891,0.4019
2017-12-04,MSFT,0.077,0.0,0.923,0.128
2017-12-05,MSFT,0.0,0.0,1.0,0.0
2017-12-08,MSFT,0.0,0.0,1.0,0.0
2018-01-04,MSFT,0.162,0.0,0.838,0.4019
2018-01-12,MSFT,0.102,0.0,0.898,0.20569999999999997
2018-01-31,MSFT,0.121,0.0,0.879,0.296
2018-02-01,MSFT,0.312,0.0,0.8728341232227488,0.3889
2018-02-06,MSFT,0.18,0.0,0.82,0.5106
2018-02-23,MSFT,0.0,0.0,1.0,0.0
2018-02-27,MSFT,0.153,0.0,0.847,0.5574
2018-03-02,MSFT,0.19600000000000004,0.0,0.804,0.4404
2018-03-05,MSFT,0.0,0.0,1.0,0.0
2018-03-06,MSFT,0.176,0.0,0.824,0.4939
2018-03-13,MSFT,0.0,0.0,1.0,0.0
2018-03-15,MSFT,0.0,0.0,1.0,0.0
2018-03-16,MSFT,0.0,0.0,1.0,0.0
2018-03-23,MSFT,0.091,0.199,0.7100000000000001,-0.5859
2018-03-26,MSFT,0.0,0.0,1.0,0.0
2018-03-29,MSFT,0.0,0.0,1.0,0.0
2018-04-02,MSFT,0.0,0.0,1.0,0.0
2018-04-03,MSFT,0.28,0.0,0.72,0.7906
2018-04-04,MSFT,0.0,0.0,1.0,0.0
2018-04-17,MSFT,0.21499999999999997,0.17498625429553266,0.7498040133779263,-0.049900000000000055
2018-04-24,MSFT,0.0,0.153,0.847,-0.5574
2018-04-26,MSFT,0.237,0.0,0.763,0.6319
2018-04-27,MSFT,0.0,0.102,0.898,-0.3612
2018-05-07,MSFT,0.064,0.0,0.9690578512396695,0.22629999999999997
2018-05-08,MSFT,0.0,0.0,1.0,0.0
2018-06-01,MSFT,0.127,0.0,0.8729999999999999,0.4404
2018-06-04,MSFT,0.0,0.0,1.0,0.0
2018-06-18,MSFT,0.149,0.0,0.851,0.4215
2018-06-20,MSFT,0.144,0.0,0.9335862068965518,0.4019
2018-06-25,MSFT,0.0,0.111,0.889,-0.3612
2018-07-12,MSFT,0.145,0.0,0.855,0.296
2018-07-19,MSFT,0.272,0.0,0.728,0.7475
2018-07-20,MSFT,0.2071302681992337,0.0,0.8810011500862566,0.2811692564960123
2018-08-29,MSFT,0.143,0.0,0.857,0.3612
2018-09-05,MSFT,0.0,0.0,1.0,0.0
2018-09-18,MSFT,0.087,0.0,0.9130000000000001,0.2732
2018-09-24,MSFT,0.063,0.0,0.937,0.2732
2018-10-08,MSFT,0.214,0.0,0.786,0.4588
2018-10-09,MSFT,0.058,0.086,0.856,-0.22629999999999997
2018-11-09,MSFT,0.0,0.0,1.0,0.0
2019-04-24,MSFT,0.09,0.117,0.9412277121374866,-0.2651
2019-07-11,MSFT,0.0,0.0,1.0,0.0
2019-07-18,MSFT,0.251577868852459,0.0,0.8546058917197452,0.6712479875667491
2019-07-19,MSFT,0.186,0.0,0.8140000000000001,0.6142
2019-07-22,MSFT,0.07794520547945205,0.251,0.8156512788521522,-0.4867
2019-07-30,MSFT,0.0,0.0,1.0,0.0
2019-08-13,MSFT,0.0,0.0,1.0,0.0
2019-12-25,MSFT,0.0,0.0,1.0,0.0
2019-12-26,MSFT,0.375,0.0,0.9107142857142857,0.5859
2019-12-27,MSFT,0.146,0.0,0.9327486515641854,0.4404
2019-12-29,MSFT,0.697,0.0,0.303,0.7097
2019-12-30,MSFT,0.0,0.286,0.9450177705977382,-0.5574
2019-12-31,MSFT,0.23497772828507799,0.0,0.8653488827910623,0.3866418541240627
2020-01-02,MSFT,0.326,0.0,0.8687431302270013,0.4404
2020-01-03,MSFT,0.375,0.0,0.9107142857142857,0.5859
2020-01-04,MSFT,0.0,0.0,1.0,0.0
2020-01-06,MSFT,0.0,0.0,1.0,0.0
2020-01-07,MSFT,0.3587858508604206,0.0,0.7729485443466487,0.525845067264574
2020-01-08,MSFT,0.449,0.0,0.551,0.7466
2020-01-09,MSFT,0.162,0.14917577197149642,0.8185564749689699,-0.17487232775730083
2020-01-10,MSFT,0.2942862190812721,0.0,0.8098536972389717,0.45636540741995596
2020-01-11,MSFT,0.20299999999999999,0.0,0.9099660545353366,0.4215
2020-01-13,MSFT,0.12778740157480317,0.15957823129251703,0.8383569971440228,-0.22399999999999995
2020-01-14,MSFT,0.26033037201554693,0.21965942028985508,0.7803567972678113,0.01753635631366971
2020-01-15,MSFT,0.17202380952380955,0.078,0.908543223647518,0.3786065544363185
2020-01-16,MSFT,0.15795278969957083,0.2937425149700599,0.8285811801872955,-0.4080701958513214
2020-01-17,MSFT,0.24502190580503833,0.20245112781954888,0.7885991218441274,0.2981265207210151
2020-01-20,MSFT,0.361,0.316,0.6622653061224489,0.06530000000000002
2020-01-21,MSFT,0.0,0.0,1.0,0.0
2020-01-22,MSFT,0.24498723792160434,0.19570760233918127,0.8662508927390558,0.3824207547169811
2020-01-23,MSFT,0.15650482315112538,0.0,0.9440548091277458,0.3804513619262603
2020-01-24,MSFT,0.19221505376344086,0.343,0.8716666666666666,-0.2347
2020-01-25,MSFT,0.0,0.0,1.0,0.0
2020-01-26,MSFT,0.146,0.0,0.854,0.4404
2020-01-27,MSFT,0.20915730337078653,0.17,0.8224791016843419,0.21185698797555685
2020-01-28,MSFT,0.17476710334788936,0.237,0.8364298331697744,0.10763522267206477
2020-01-29,MSFT,0.28165560165975106,0.33706896551724136,0.7874989197530863,0.1928308309350315
2020-01-30,MSFT,0.33233192923336147,0.20000000000000004,0.8472742867145108,0.461648232954132
2020-01-31,MSFT,0.158,0.25,0.9068148148148149,-0.10269999999999999
2020-02-03,MSFT,0.4215999999999999,0.0,0.9181260273972602,0.603112325371789
2020-02-04,MSFT,0.40413478818998716,0.0,0.6198370188370188,0.5300941151294671
2020-02-05,MSFT,0.2001768707482993,0.19308290155440416,0.9373357214110819,0.10288809064609451
2020-02-06,MSFT,0.338,0.0,0.8653694344163659,0.5574
2020-02-07,MSFT,0.0,0.176,0.824,-0.2798
2020-02-08,MSFT,0.0,0.0,1.0,0.0
2020-02-10,MSFT,0.41213066666666665,0.217,0.8047953762911954,0.5285655148423005
2020-02-11,MSFT,0.0,0.18,0.947659574468085,-0.296
2020-02-12,MSFT,0.13,0.0,0.93951871657754,0.2023
2020-02-13,MSFT,0.147,0.26377823129251704,0.8792891189685486,-0.607767565579799
2020-02-14,MSFT,0.217,0.149,0.8873538344722854,0.08800000000000002
2020-02-15,MSFT,0.178,0.0,0.822,0.3818
2020-02-17,MSFT,0.0,0.0,1.0,0.0
2020-02-18,MSFT,0.18222222222222226,0.2786259541984733,0.8685691946833464,-0.21982508828930644
2020-02-19,MSFT,0.2200560747663551,0.0,0.787648854961832,0.42382664763264327
2020-02-20,MSFT,0.4751542168674698,0.0,0.862579810725552,0.6434125352112676
2020-02-21,MSFT,0.27714765100671146,0.184,0.8179371042634023,0.25649999999999995
2020-02-23,MSFT,0.173,0.0,0.827,0.2716
2020-02-24,MSFT,0.238,0.0,0.8970737797956867,0.3612
2020-02-25,MSFT,0.3556603773584905,0.2388784067085954,0.7816125584502339,-0.14990325630252105
2020-02-26,MSFT,0.16895665634674922,0.22672491909385112,0.8109137276942532,-0.06612918175679824
2020-02-27,MSFT,0.2363289841565704,0.1873109375,0.8620739246157809,-0.0053295251267865525
2020-02-28,MSFT,0.168,0.119,0.9098359749354957,-0.11249999999999999
2020-03-02,MSFT,0.21204390243902438,0.216,0.8366999578592499,0.36798786057692306
2020-03-03,MSFT,0.161,0.0,0.9720853482124405,0.3182
2020-03-04,MSFT,0.0,0.0,1.0,0.0
2020-03-05,MSFT,0.64,0.0,0.9570149253731343,0.6278
2020-03-06,MSFT,0.330402799377916,0.3036092184368737,0.7899703302855011,-0.14836903225806444
2020-03-09,MSFT,0.0,0.0,1.0,0.0
2020-03-10,MSFT,0.0,0.324,0.8693174224343675,-0.34
2020-03-11,MSFT,0.13746715328467152,0.4074714086471409,0.8469661016949153,-0.5801477214197738
2020-03-12,MSFT,0.1501143911439114,0.22,0.8713754483858112,-0.07689999999999998
2020-03-13,MSFT,0.2350314232902033,0.25447789473684207,0.9401730780255689,0.37339230910173604
2020-03-14,MSFT,0.0,0.0,1.0,0.0
2020-03-15,MSFT,0.0,0.0,1.0,0.0
2020-03-16,MSFT,0.21775705186533212,0.2773994601889339,0.8701325656923531,-0.16851487677493066
2020-03-17,MSFT,0.1821875,0.142,0.9461497079618812,0.1975706108970831
2020-03-18,MSFT,0.17628571428571432,0.157,0.8967704636519748,0.19078659328252892
2020-03-19,MSFT,0.19638630136986301,0.0,0.9367165048543691,0.35942574210174666
2020-03-20,MSFT,0.28843980929678187,0.0,0.8565251141552512,0.39177714679056963
2020-03-22,MSFT,0.0,0.0,1.0,0.0
2020-03-23,MSFT,0.242,0.18825136612021856,0.7076379310344828,-0.23249999999999996
2020-03-24,MSFT,0.0,0.104,0.976082135523614,-0.1901
2020-03-25,MSFT,0.0,0.348,0.8626537530266344,-0.4939
2020-03-26,MSFT,0.167,0.0,0.9508962230850687,0.3818
2020-03-27,MSFT,0.172,0.37099999999999994,0.8470594220594221,-0.2874
2020-03-29,MSFT,0.529,0.118,0.8498788780280494,0.3892
2020-03-30,MSFT,0.20444688026981447,0.18,0.9531743403644062,0.16485060240963856
2020-03-31,MSFT,0.24343082754264056,0.33953608247422684,0.8857399897767934,0.24001688954928185
2020-04-01,MSFT,0.22369362363919132,0.16562857142857146,0.89078139298424,0.10259215978536292
2020-04-02,MSFT,0.351,0.339,0.6550549618320611,0.03479999999999994
2020-04-03,MSFT,0.4498130990415335,0.419,0.719954040252328,0.1806004834111474
2020-04-05,MSFT,0.0,0.0,1.0,0.0
2020-04-06,MSFT,0.23140798226164083,0.238,0.7715313717005626,0.16671985287600813
2020-04-07,MSFT,0.19939555555555555,0.27,0.8553818181818181,0.04620606680299934
2020-04-08,MSFT,0.176,0.149,0.9404178454842219,0.10269999999999999
2020-04-09,MSFT,0.141,0.212,0.9701332548711913,-0.0516
2020-04-10,MSFT,0.20996882494004793,0.113,0.7420565010211028,0.34433053998229557
2020-04-13,MSFT,0.1941034482758621,0.24818181818181817,0.5821024978466839,-0.18280000000000005
2020-04-14,MSFT,0.32263059701492536,0.20687642276422766,0.7925411795271499,0.04348637251073803
2020-04-15,MSFT,0.1482755905511811,0.115,0.8913407534246576,0.21246732916903277
2020-04-16,MSFT,0.252,0.0,0.8921647597254004,0.4019
2020-04-17,MSFT,0.254,0.0,0.9309963583394029,0.5267
2020-04-18,MSFT,0.142,0.0,0.858,0.5106
2020-04-20,MSFT,0.3715329744279946,0.152,0.8441304347826086,0.5110370722818384
2020-04-21,MSFT,0.177,0.0,0.9483985122210414,0.4215
2020-04-22,MSFT,0.263,0.178,0.9044262433267772,-0.020599999999999938
2020-04-23,MSFT,0.0,0.369,0.857241569589209,-0.6249
2020-04-24,MSFT,0.36034458509142053,0.163,0.7700555032925682,0.47194576116681863
2020-04-25,MSFT,0.155,0.169,0.676,-0.0516
2020-04-26,MSFT,0.1671497005988024,0.166,0.8561951999999999,0.37921264905307456
2020-04-27,MSFT,0.2423348017621145,0.0,0.937976920302921,0.2893760124610592
2020-04-28,MSFT,0.23091887125220462,0.093,0.7824743796326136,0.317303336990309
2020-04-29,MSFT,0.36325233644859817,0.3441994177583697,0.7569998126288178,0.3574335944350266
2020-04-30,MSFT,0.2598885017421603,0.3536213235294117,0.8720483791228194,0.3761578119949458
2020-05-01,MSFT,0.32336486486486493,0.0,0.8336511627906977,0.21496910531220875
2020-05-03,MSFT,0.421,0.316,0.263,0.2023
2020-05-05,MSFT,0.3112405832320778,0.0,0.7882521479267838,0.35397488058305016
2020-05-06,MSFT,0.2072162162162162,0.0,0.94230949401037,0.3357380826571051
2020-05-07,MSFT,0.197,0.0,0.9435636817695326,0.4019
2020-05-08,MSFT,0.0,0.0,1.0,0.0
2020-05-11,MSFT,0.0,0.324,0.676,-0.34
2020-05-12,MSFT,0.209,0.0,0.791,0.4404
2020-05-13,MSFT,0.237,0.205,0.9033709949409782,0.21919999999999998
2020-05-14,MSFT,0.187,0.0,0.9738463788061242,0.3182
2020-05-15,MSFT,0.464,0.322,0.7890605239385728,-0.053899999999999934
2020-05-18,MSFT,0.468,0.0,0.532,0.5271
2020-05-19,MSFT,0.20660710553814002,0.0,0.9417866288430576,0.36734809405940594
2020-05-20,MSFT,0.248,0.0,0.752,0.5106
2020-05-21,MSFT,0.277,0.0,0.723,0.3182
2020-05-22,MSFT,0.1585126582278481,0.25,0.8137181594083811,0.008128358208955222
2020-05-25,MSFT,0.3565671641791045,0.0,0.6758646616541353,0.5820097317201472
2020-05-27,MSFT,0.172,0.30710211267605625,0.7937389380530974,-0.2656177952007603
2020-05-28,MSFT,0.4997410138248849,0.0,0.7165634464751958,0.6751299254584037
2020-05-29,MSFT,0.17752000000000004,0.0,0.9211320547945205,0.1929775520833333
2020-05-30,MSFT,0.0,0.0,1.0,0.0
2020-06-02,MSFT,0.244,0.273,0.9301595841692505,-0.018399999999999965
2020-06-03,MSFT,0.362,0.0,0.9124503411675512,0.1783
2020-06-05,MSFT,0.15816666666666668,0.335,0.8315961945031712,-0.3391
2020-06-06,MSFT,0.0,0.456,0.544,-0.7717
2020-06-09,MSFT,0.2194893111638955,0.2029331619537275,0.8769452793834297,-0.11042392638036813
2020-06-10,MSFT,0.4169524405506884,0.142,0.781195240407965,0.5610677097263083
2020-06-11,MSFT,0.167,0.0,0.9761510372021259,0.3818
2020-06-12,MSFT,0.09800000000000002,0.208,0.9211714922048998,-0.4404
2020-06-15,MSFT,0.3355902140672783,0.128,0.908778075891146,0.5201278038549885
2020-06-17,MSFT,0.0,0.1479304029304029,0.9654206927307863,-0.11673727785002165
2020-06-18,MSFT,0.092,0.092,0.960478374836173,0.0
2020-06-19,MSFT,0.0,0.0,1.0,0.0
2020-06-22,MSFT,0.2486793128131711,0.4106246215943491,0.8354790344397044,0.2373424832502723
2020-06-23,MSFT,0.322254347826087,0.0,0.7975564935064935,0.5961934238962643
2020-06-24,MSFT,0.0,0.0,1.0,0.0
2020-06-25,MSFT,0.207,0.19,0.8506606363069245,0.0516
2020-06-26,MSFT,0.244,0.0,0.9874990512333965,0.4404
2020-06-27,MSFT,0.0,0.0,1.0,0.0
2020-06-28,MSFT,0.324,0.0,0.676,0.34
2020-06-29,MSFT,0.058,0.311,0.9358746901679977,-0.7009
2020-06-30,MSFT,0.2435274074074074,0.285,0.855479207920792,0.42401090161953103
2020-07-01,MSFT,0.322,0.28,0.8248890742285238,0.043599999999999986
2020-07-02,MSFT,0.34,0.216,0.8856724738675958,0.2614000000000001
2020-07-03,MSFT,0.278,0.0,0.8834401858304298,0.4019
2020-07-05,MSFT,0.0,0.302,0.8758563015312132,-0.5994
2020-07-06,MSFT,0.20020000000000002,0.0,0.8822474187380497,0.3851544018058691
2020-07-07,MSFT,0.0,0.29424368231046927,0.7990806783144914,-0.5605621846343898
2020-07-08,MSFT,0.0,0.0,1.0,0.0
2020-07-09,MSFT,0.339,0.17,0.895394156402177,0.4117
2020-07-10,MSFT,0.469,0.0,0.531,0.6486
2020-07-11,MSFT,0.0,0.0,1.0,0.0
2020-07-13,MSFT,0.237,0.143,0.9541719033232628,0.06179999999999998
2020-07-14,MSFT,0.104,0.096,0.8000000000000002,0.0258
2020-07-15,MSFT,0.375,0.0,0.9493243243243243,0.34
2020-07-16,MSFT,0.22267695961995249,0.0,0.8937145177005521,0.35465499919237603
2020-07-17,MSFT,0.225,0.0,0.9017605633802818,0.4404
