address1,address2,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
1 Grand Canal Square,Grand Canal Harbour,Dublin,D02 P820,Ireland,353 1 646 2000,353 1 646 2020,https://www.accenture.com,Information Technology Services,information-technology-services,Information Technology Services,Technology,technology,Technology,"Accenture plc provides strategy and consulting, industry X, song, and technology and operation services in North America, Europe, the Middle East, Africa, and internationally. It offers systems integration and application management; security; intelligent platform; infrastructure; software engineering; data and AI; and automation services. The company also operates business processes; and designs, manufactures, and assembles automation equipment, robotics, and other commercial hardware products. It serves communications, media, and technology; banking and capital markets, and insurance; health and public service; consumer goods, retail, travel services; industrial; life science; chemicals, natural resources, energy, and utilities sectors. The company was founded in 1951 and is based in Dublin, Ireland.",774000,"[{'maxAge': 1, 'name': 'Ms. Julie T. Spellman Sweet', 'age': 56, 'title': 'CEO & Chairman', 'yearBorn': 1967, 'fiscalYear': 2023, 'totalPay': 5475079, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kathleen R. McClure', 'age': 57, 'title': 'Chief Financial Officer', 'yearBorn': 1966, 'fiscalYear': 2023, 'totalPay': 2416912, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jean-Marc  Ollagnier', 'age': 61, 'title': 'Chair of EMEA', 'yearBorn': 1962, 'fiscalYear': 2023, 'totalPay': 2505222, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Manish  Sharma', 'age': 55, 'title': 'CEO of the Americas & Market Unit Lead - US', 'yearBorn': 1968, 'fiscalYear': 2023, 'totalPay': 3371053, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Walsh', 'age': 59, 'title': 'Chief Operating Officer', 'yearBorn': 1964, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Melissa A. Burgum', 'age': 50, 'title': 'Chief Accounting Officer & Corporate Controller', 'yearBorn': 1973, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Karthik  Narain', 'title': 'Group Chief Executive of Technology & CTO', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rajendra  Prasad', 'title': 'Chief Information & Asset Engineering Officer', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Angie  Park', 'age': 51, 'title': 'Managing Director & Head of Investor Relations', 'yearBorn': 1972, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joel  Unruch', 'age': 45, 'title': 'General Counsel & Corporate Secretary', 'yearBorn': 1978, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,3,4,4,2,1727740800,1703980800,http://investor.accenture.com/phoenix.zhtml?c=129731&p=irol-irhome,86400,2,371.79,370.84,368.225,372.48,371.79,370.84,368.225,372.48,5.92,0.016,1728518400,0.45099998,1.34,1.239,32.369434,26.341864,2203565,2203565,2232426,2038490,2038490,900,900,231590379520,278.69,387.51,3.5686133,348.3448,335.4546,5.35,0.014389843,USD,231580532736,0.111940004,623693416,624856000,6025781,6917471,1724976000,1727654400,0.0095999995,0.00063,0.72722,2.4,0.0095999995,624856000,45.242,8.192166,1725062400,1756598400,1725062400,0.227,7264786944,11.45,14.07,2.99,3.568,20.927,0.26910698,0.40128052,1.48,1728518400,NYQ,EQUITY,ACN,ACN,Accenture plc,Accenture plc,995549400,America/New_York,EDT,64bf532c-0542-3794-9f22-7d6062a2458b,finmb_972190,-14400000,370.63,419.0,330.0,383.17,390.0,2.0,buy,23,5009865216,8.018,11065912320,4120549120,0.984,1.099,64896462848,14.127,103.363,0.11627,0.26674998,7641968128,9131027456,0.236,0.026,0.32609,0.17052001,0.14597,USD,2.3159
