Date,Ticker,weighted positive sentiment score,weighted negative sentiment score,weighted neutral sentiment score,weighted compound sentiment score
2010-01-08,AAPL,0.0,0.0,1.0,0.0
2010-01-14,AAPL,0.073,0.0,0.927,0.296
2010-01-16,AAPL,0.0,0.0,1.0,0.0
2010-01-20,AAPL,0.11449557522123895,0.089,0.8464243323442137,0.3648723435225618
2010-01-31,AAPL,0.216,0.0,0.7840000000000001,0.6408
2010-02-01,AAPL,0.0,0.0,1.0,0.0
2010-02-03,AAPL,0.236,0.0,0.764,0.5719
2010-02-08,AAPL,0.0,0.0,1.0,0.0
2010-02-09,AAPL,0.0,0.13,0.87,-0.34
2010-02-11,AAPL,0.092,0.175,0.732,-0.3818
2010-02-20,AAPL,0.134,0.1591955835962145,0.7826503225806452,-0.5431407848101266
2010-03-03,AAPL,0.1844173669467787,0.142,0.7524750166555632,0.47978426016899195
2010-03-09,AAPL,0.317,0.134,0.549,0.4588
2010-03-23,AAPL,0.152,0.208,0.8595121951219511,-0.4153
2010-04-02,AAPL,0.0,0.229,0.771,-0.8824
2010-04-04,AAPL,0.053,0.137,0.9149723756906077,-0.5969
2010-04-10,AAPL,0.08,0.331,0.588,-0.8442
2010-04-14,AAPL,0.0,0.0,1.0,0.0
2010-04-15,AAPL,0.0,0.0,1.0,0.0
2010-04-17,AAPL,0.0,0.40599999999999997,0.594,-0.6249
2010-04-20,AAPL,0.0,0.0,1.0,0.0
2010-05-05,AAPL,0.216,0.0,0.7840000000000001,0.296
2010-05-08,AAPL,0.0,0.0,1.0,0.0
2010-05-09,AAPL,0.0,0.2085672913117547,0.8074716121011188,-0.4480813070136085
2010-05-12,AAPL,0.04,0.28,0.681,-0.81
2010-05-16,AAPL,0.0,0.0,1.0,0.0
2010-05-17,AAPL,0.07,0.316,0.615,-0.8316
2010-05-18,AAPL,0.124,0.0,0.8759999999999999,0.4019
2010-05-20,AAPL,0.0,0.069,0.931,-0.4404
2010-05-21,AAPL,0.0,0.176,0.824,-0.6705
2010-05-31,AAPL,0.0,0.160225,0.8400428571428571,-0.5776191664903744
2010-06-12,AAPL,0.248,0.209,0.543,0.128
2010-06-28,AAPL,0.095,0.0,0.905,0.5719
2010-06-30,AAPL,0.0,0.097,0.903,-0.10269999999999999
2010-07-05,AAPL,0.0,0.145,0.855,-0.296
2010-07-10,AAPL,0.36,0.307,0.6675536384096024,0.33070000000000005
2010-07-12,AAPL,0.0,0.176,0.824,-0.4939
2010-08-03,AAPL,0.083,0.09,0.827,0.1779
2010-08-05,AAPL,0.07,0.13,0.799,-0.3472
2010-08-06,AAPL,0.0,0.426,0.574,-0.886
2010-08-07,AAPL,0.106,0.338,0.556,-0.7184
2010-08-26,AAPL,0.181,0.254,0.565,-0.0772
2010-09-02,AAPL,0.0,0.263,0.737,-0.3612
2010-09-11,AAPL,0.096,0.264,0.64,-0.6369
2010-09-17,AAPL,0.29,0.063,0.647,0.9118
2010-09-19,AAPL,0.078,0.356,0.566,-0.7117
2010-09-25,AAPL,0.0,0.275,0.7250000000000001,-0.5859
2010-09-26,AAPL,0.0,0.0,1.0,0.0
2010-09-30,AAPL,0.0,0.0,1.0,0.0
2010-10-01,AAPL,0.231,0.0,0.769,0.34
2010-10-15,AAPL,0.123,0.0,0.8769999999999999,0.743
2010-10-18,AAPL,0.0,0.151,0.849,-0.4767
2010-10-27,AAPL,0.194,0.0,0.806,0.34
2010-10-30,AAPL,0.0,0.0,1.0,0.0
2010-11-05,AAPL,0.0,0.22400000000000003,0.776,-0.8038
2010-11-11,AAPL,0.087,0.18,0.732,-0.5106
2010-11-13,AAPL,0.0,0.212,0.788,-0.875
2010-11-20,AAPL,0.128,0.341,0.531,-0.8225
2010-11-21,AAPL,0.22,0.047,0.733,0.7906
2010-11-26,AAPL,0.228,0.0,0.772,0.6159
2010-12-01,AAPL,0.188,0.227,0.584,-0.1531
2010-12-08,AAPL,0.118,0.116,0.766,0.0258
2010-12-10,AAPL,0.0,0.404,0.596,-0.8689
2010-12-15,AAPL,0.0,0.15,0.85,-0.5574
2010-12-17,AAPL,0.0,0.074,0.926,-0.34
2010-12-22,AAPL,0.0,0.0,1.0,0.0
2010-12-26,AAPL,0.0,0.0,1.0,0.0
2010-12-28,AAPL,0.116,0.27,0.614,-0.7783000000000001
2011-01-07,AAPL,0.0,0.0,1.0,0.0
2011-01-17,AAPL,0.0,0.0,1.0,0.0
2011-01-18,AAPL,0.0,0.0,1.0,0.0
2011-01-22,AAPL,0.097,0.0,0.903,0.5267
2011-01-24,AAPL,0.0,0.0,1.0,0.0
2011-01-26,AAPL,0.0,0.0,1.0,0.0
2011-03-01,AAPL,0.0,0.111,0.889,-0.6428
2011-03-02,AAPL,0.0,0.3279102990033223,0.710587982832618,-0.7824850331297908
2011-03-04,AAPL,0.0,0.113,0.887,-0.4215
2011-03-12,AAPL,0.0,0.0,1.0,0.0
2011-03-19,AAPL,0.0,0.21899999999999997,0.7810000000000001,-0.7096
2011-04-03,AAPL,0.0,0.0,1.0,0.0
2011-05-11,AAPL,0.183,0.107,0.7100000000000001,0.3182
2011-05-13,AAPL,0.0,0.084,0.916,-0.4767
2011-05-15,AAPL,0.0,0.088,0.912,-0.4767
2011-05-17,AAPL,0.0,0.118,0.882,-0.6124
2011-05-19,AAPL,0.0,0.0,1.0,0.0
2011-05-23,AAPL,0.0,0.11,0.89,-0.3818
2011-05-27,AAPL,0.076,0.0,0.924,0.2023
2011-06-07,AAPL,0.357,0.0,0.643,0.7844999999999999
2011-06-13,AAPL,0.252,0.0,0.748,0.6597
2011-06-15,AAPL,0.10499999999999998,0.031,0.864,0.6582
2011-06-17,AAPL,0.0,0.104,0.8960000000000001,-0.296
2011-06-21,AAPL,0.0,0.0,1.0,0.0
2011-06-25,AAPL,0.058,0.035,0.906,0.2023
2011-07-30,AAPL,0.0,0.0,1.0,0.0
2011-07-31,AAPL,0.0,0.223,0.777,-0.3182
2011-08-05,AAPL,0.064,0.089,0.847,-0.1615
2011-08-10,AAPL,0.0,0.166,0.834,-0.3802
2011-08-21,AAPL,0.144,0.186,0.67,-0.4939
2011-08-31,AAPL,0.0,0.093,0.907,-0.541
2011-09-04,AAPL,0.0,0.146,0.854,-0.5574
2011-09-07,AAPL,0.17,0.191,0.638,-0.0772
2011-09-09,AAPL,0.0,0.0,1.0,0.0
2011-09-13,AAPL,0.065,0.165,0.7699999999999999,-0.5037
2011-09-14,AAPL,0.0,0.0,1.0,0.0
2011-09-30,AAPL,0.0,0.087,0.9130000000000001,-0.296
2011-10-29,AAPL,0.122,0.139,0.739,-0.4215
2011-11-11,AAPL,0.077,0.157,0.766,-0.6666
2011-11-16,AAPL,0.0,0.073,0.927,-0.4588
2011-11-19,AAPL,0.0,0.545,0.455,-0.802
2011-11-30,AAPL,0.0,0.192,0.808,-0.8932
2011-12-02,AAPL,0.0,0.20000000000000004,0.8000000000000002,-0.25
2011-12-07,AAPL,0.0,0.315,0.685,-0.7096
2011-12-16,AAPL,0.0,0.0,1.0,0.0
2012-01-12,AAPL,0.048,0.337,0.614,-0.9631
2012-01-15,AAPL,0.0,0.119,0.881,-0.6597
2012-01-22,AAPL,0.09146625766871165,0.13,0.8815883256528418,-0.42785225822914014
2012-01-26,AAPL,0.068,0.082,0.85,0.05620000000000001
2012-01-31,AAPL,0.0,0.0,1.0,0.0
2012-02-05,AAPL,0.143,0.048,0.81,0.6597
2012-02-06,AAPL,0.0,0.207,0.793,-0.7184
2012-02-07,AAPL,0.057,0.199,0.744,-0.5423
2012-02-20,AAPL,0.133,0.0,0.867,0.25
2012-02-29,AAPL,0.033,0.11200000000000002,0.855,-0.4939
2012-03-27,AAPL,0.103,0.0,0.897,0.4404
2012-03-30,AAPL,0.081,0.081,0.8370000000000001,-0.25
2012-04-01,AAPL,0.0,0.051,0.949,-0.2732
2012-04-07,AAPL,0.0,0.0,1.0,0.0
2012-04-16,AAPL,0.125,0.061,0.813,0.2589
2012-05-01,AAPL,0.171,0.083,0.746,0.357
2012-05-05,AAPL,0.0,0.0,1.0,0.0
2012-06-04,AAPL,0.0,0.154,0.8459999999999999,-0.4588
2012-06-05,AAPL,0.07,0.0,0.93,0.34
2012-06-09,AAPL,0.0,0.313,0.687,-0.4767
2012-06-17,AAPL,0.0,0.0,1.0,0.0
2012-06-20,AAPL,0.3767690875232775,0.046,0.8471067438973936,0.49033870967741927
2012-06-26,AAPL,0.0,0.3015207296849088,0.6985089477451683,-0.6254917930419268
2012-07-01,AAPL,0.0,0.158,0.842,-0.6705
2012-07-14,AAPL,0.0,0.156,0.844,-0.3412
2012-07-17,AAPL,0.0,0.0,1.0,0.0
2012-07-19,AAPL,0.109,0.173,0.718,-0.4964
2012-07-20,AAPL,0.0,0.0,1.0,0.0
2012-07-27,AAPL,0.178,0.285,0.537,-0.7003
2012-08-04,AAPL,0.099,0.155,0.873898052691867,-0.11309999999999999
2012-08-06,AAPL,0.189,0.0,0.811,0.5411
2012-08-09,AAPL,0.0,0.0,1.0,0.0
2012-08-10,AAPL,0.0,0.118,0.882,-0.34
2012-08-15,AAPL,0.088,0.084,0.9220919037199126,0.0516
2012-08-20,AAPL,0.0,0.21899999999999997,0.7810000000000001,-0.8658000000000001
2012-08-23,AAPL,0.109,0.0,0.891,0.4215
2012-08-25,AAPL,0.0,0.0,1.0,0.0
2012-08-31,AAPL,0.0,0.267,0.733,-0.9359
2012-09-15,AAPL,0.0,0.194,0.806,-0.34
2012-09-18,AAPL,0.182,0.265,0.7787179652285898,0.5161
2012-09-27,AAPL,0.162,0.171,0.667,-0.1275
2012-09-28,AAPL,0.0,0.17530868167202573,0.8481474245115453,-0.21319675018605805
2012-10-06,AAPL,0.0,0.417,0.583,-0.5106
2012-10-09,AAPL,0.092,0.075,0.833,-0.0516
2012-10-10,AAPL,0.068,0.238,0.695,-0.8209000000000001
2012-10-29,AAPL,0.067,0.085,0.848,-0.1868
2012-10-30,AAPL,0.0,0.424,0.576,-0.6325
2012-11-07,AAPL,0.232,0.0,0.768,0.8481
2012-11-11,AAPL,0.102,0.07,0.828,0.1298
2012-11-18,AAPL,0.0,0.265,0.735,-0.2023
2012-11-19,AAPL,0.0,0.088,0.912,-0.4939
2012-11-27,AAPL,0.0,0.0,1.0,0.0
2012-12-02,AAPL,0.041,0.206,0.753,-0.7901
2012-12-05,AAPL,0.063,0.155,0.782,-0.7003
2012-12-09,AAPL,0.345,0.0,0.655,0.8591
2012-12-26,AAPL,0.037,0.152,0.8119999999999999,-0.6881
2012-12-30,AAPL,0.0,0.0,1.0,0.0
2013-01-02,AAPL,0.0,0.211,0.7890000000000001,-0.4939
2013-01-06,AAPL,0.107,0.074,0.82,0.2023
2013-01-09,AAPL,0.0,0.282,0.718,-0.2413
2013-01-26,AAPL,0.07499999999999998,0.18228571428571427,0.8663012519561815,-0.7958999999999999
2013-01-27,AAPL,0.0,0.0,1.0,0.0
2013-01-28,AAPL,0.122,0.0,0.878,0.4404
2013-01-31,AAPL,0.0,0.104,0.8960000000000001,-0.2732
2013-02-07,AAPL,0.0,0.0,1.0,0.0
2013-02-10,AAPL,0.067,0.149,0.9050762331838565,-0.4536
2013-02-19,AAPL,0.128,0.0,0.872,0.3612
2013-02-22,AAPL,0.041,0.135,0.824,-0.5423
2013-03-03,AAPL,0.213,0.199,0.588,0.0516
2013-03-04,AAPL,0.146,0.0,0.854,0.4404
2013-03-13,AAPL,0.119,0.0,0.881,0.3182
2013-03-15,AAPL,0.0,0.0,1.0,0.0
2013-03-19,AAPL,0.0,0.115,0.9460079575596817,-0.5719
2013-03-31,AAPL,0.0,0.264,0.736,-0.9118
2013-04-03,AAPL,0.064,0.088,0.847,-0.1779
2013-04-11,AAPL,0.0,0.065,0.935,-0.2023
2013-04-12,AAPL,0.0,0.0,1.0,0.0
2013-04-13,AAPL,0.0,0.14223502304147465,0.895605720695457,-0.572376003242805
2013-04-14,AAPL,0.069,0.042,0.889,0.2732
2013-04-18,AAPL,0.05000000000000001,0.192,0.757,-0.8402
2013-04-24,AAPL,0.0,0.185,0.815,-0.3612
2013-05-11,AAPL,0.0,0.0,1.0,0.0
2013-05-15,AAPL,0.106,0.173,0.721,-0.34
2013-05-19,AAPL,0.033,0.393,0.573,-0.9541
2013-05-24,AAPL,0.151,0.0,0.849,0.1531
2013-05-31,AAPL,0.0,0.184,0.9173215859030837,-0.6369
2013-06-08,AAPL,0.0,0.0,1.0,0.0
2013-06-13,AAPL,0.0,0.0,1.0,0.0
2013-06-23,AAPL,0.0,0.0,1.0,0.0
2013-06-25,AAPL,0.0,0.0,1.0,0.0
2013-06-26,AAPL,0.0,0.275,0.7250000000000001,-0.7964
2013-07-07,AAPL,0.0,0.0,1.0,0.0
2013-07-12,AAPL,0.0,0.052,0.974694045174538,-0.0258
2013-07-13,AAPL,0.0,0.231,0.769,-0.34
2013-07-19,AAPL,0.13,0.0,0.87,0.3365
2013-07-20,AAPL,0.0,0.0,1.0,0.0
2013-07-23,AAPL,0.258,0.028000000000000004,0.714,0.8402
2013-07-28,AAPL,0.0,0.0,1.0,0.0
2013-08-01,AAPL,0.162,0.05000000000000001,0.788,0.4019
2013-08-07,AAPL,0.071,0.245,0.683,-0.6808
2013-08-17,AAPL,0.206,0.101,0.693,0.6369
2013-08-19,AAPL,0.0,0.354621776504298,0.6540138248847928,-0.7773845515858551
2013-09-01,AAPL,0.0,0.156,0.844,-0.6124
2013-09-06,AAPL,0.231,0.0,0.769,0.2023
2013-09-08,AAPL,0.24,0.0,0.8963636363636363,0.7841
2013-09-09,AAPL,0.051,0.0,0.949,0.22629999999999997
2013-09-10,AAPL,0.0,0.216,0.7840000000000001,-0.296
2013-09-13,AAPL,0.0,0.137,0.863,-0.4019
2013-09-16,AAPL,0.17900000000000002,0.0,0.821,0.34
2013-09-20,AAPL,0.213,0.08162111801242238,0.8295510455104552,0.018399999999999965
2013-09-27,AAPL,0.0,0.0,1.0,0.0
2013-09-29,AAPL,0.0,0.40599999999999997,0.594,-0.6249
2013-10-15,AAPL,0.0,0.11,0.89,-0.4767
2013-10-17,AAPL,0.0,0.0,1.0,0.0
2013-11-04,AAPL,0.337,0.0,0.663,0.7269
2013-11-07,AAPL,0.152,0.0,0.848,0.6124
2013-11-25,AAPL,0.178,0.047,0.774,0.5994
2013-12-11,AAPL,0.0,0.0,1.0,0.0
2013-12-12,AAPL,0.0,0.087,0.9130000000000001,-0.3182
2013-12-16,AAPL,0.025000000000000005,0.152,0.824,-0.8271
2013-12-17,AAPL,0.101,0.086,0.8140000000000001,0.1779
2013-12-19,AAPL,0.094,0.0,0.906,0.4019
2013-12-20,AAPL,0.0,0.29,0.7100000000000001,-0.6705
2013-12-31,AAPL,0.0,0.11375,0.9474258474576271,-0.4916823913283929
2014-01-10,AAPL,0.12721343873517788,0.16755629139072847,0.7253250345781466,-0.4374
2014-01-15,AAPL,0.0,0.225,0.775,-0.4939
2014-01-17,AAPL,0.052,0.225,0.723,-0.7553
2014-01-31,AAPL,0.0,0.0,1.0,0.0
2014-02-01,AAPL,0.0,0.249,0.751,-0.6486
2014-02-03,AAPL,0.108,0.26,0.632,-0.7999
2014-02-04,AAPL,0.0,0.093,0.907,-0.4939
2014-02-07,AAPL,0.0,0.053,0.9469999999999998,-0.2878
2014-02-08,AAPL,0.094,0.0,0.906,0.3612
2014-02-14,AAPL,0.0,0.0,1.0,0.0
2014-02-16,AAPL,0.08,0.06,0.8599999999999999,0.1779
2014-02-19,AAPL,0.20299999999999999,0.137,0.66,0.3353
2014-02-28,AAPL,0.0,0.17653448275862071,0.9383993981083406,-0.49663320443675585
2014-03-01,AAPL,0.0,0.0,1.0,0.0
2014-03-02,AAPL,0.0,0.0,1.0,0.0
2014-03-06,AAPL,0.126,0.322,0.553,-0.5994
2014-03-10,AAPL,0.107,0.339,0.554,-0.7717
2014-03-20,AAPL,0.141,0.0,0.859,0.2023
2014-03-23,AAPL,0.117,0.139,0.743,0.0585
2014-03-27,AAPL,0.119,0.44895520000000005,0.6624092356687898,-0.5743178043810494
2014-04-08,AAPL,0.0,0.20299999999999999,0.797,-0.7844999999999999
2014-04-10,AAPL,0.0,0.36,0.64,-0.6705
2014-04-16,AAPL,0.0,0.0,1.0,0.0
2014-04-22,AAPL,0.195,0.0,0.805,0.4404
2014-04-23,AAPL,0.0,0.304,0.696,-0.5423
2014-04-25,AAPL,0.0,0.0,1.0,0.0
2014-05-27,AAPL,0.0,0.319,0.8707679952409281,-0.7269
2014-06-09,AAPL,0.166,0.214,0.8548062924120914,-0.1779
2014-06-11,AAPL,0.161,0.346,0.7579618218352311,-0.6231
2014-06-12,AAPL,0.0,0.158,0.842,-0.128
2014-06-24,AAPL,0.08,0.324,0.595,-0.8481
2014-06-26,AAPL,0.126,0.154,0.72,-0.34
2014-06-29,AAPL,0.0,0.444,0.556,-0.8625
2014-07-08,AAPL,0.06,0.108,0.831,-0.4404
2014-07-10,AAPL,0.202,0.0,0.798,0.765
2014-07-11,AAPL,0.0,0.149,0.851,-0.4215
2014-07-12,AAPL,0.162,0.117,0.722,0.0772
2014-07-13,AAPL,0.0,0.333,0.667,-0.3612
2014-07-14,AAPL,0.0,0.42299999999999993,0.577,-0.6808
