Date,Ticker,weighted positive sentiment score,weighted negative sentiment score,weighted neutral sentiment score,weighted compound sentiment score
2016-07-28,AMZN,0.15093625498007968,0.0,0.8781503716409376,0.4881086499276982
2016-07-29,AMZN,0.0,0.0,1.0,0.0
2016-08-01,AMZN,0.0,0.135,0.865,-0.3612
2016-08-22,AMZN,0.0,0.0,1.0,0.0
2016-08-25,AMZN,0.059,0.0,0.941,0.1779
2016-09-16,AMZN,0.0,0.0,1.0,0.0
2016-09-21,AMZN,0.241,0.0,0.7590000000000001,0.5267
2016-09-27,AMZN,0.0,0.0,1.0,0.0
2016-09-30,AMZN,0.36,0.0,0.64,0.8658000000000001
2016-10-05,AMZN,0.0,0.556,0.444,-0.3612
2016-10-20,AMZN,0.073,0.0,0.927,0.22629999999999997
2016-10-24,AMZN,0.121,0.0,0.879,0.0258
2016-10-27,AMZN,0.091,0.0,0.909,0.6223
2016-10-28,AMZN,0.063,0.109,0.828,-0.35490000000000005
2016-11-02,AMZN,0.0,0.0,1.0,0.0
2016-11-03,AMZN,0.083,0.061,0.856,0.2023
2016-11-04,AMZN,0.136,0.0,0.864,0.296
2016-11-09,AMZN,0.072,0.0,0.928,0.1779
2016-11-10,AMZN,0.228,0.035,0.738,0.8115
2017-01-27,AMZN,0.0,0.078,0.922,-0.296
2017-02-01,AMZN,0.0,0.0,1.0,0.0
2017-02-02,AMZN,0.064,0.0,0.936,0.1972
2017-02-03,AMZN,0.1457437185929648,0.06967625899280575,0.8214393016646365,0.38870010005002503
2017-02-09,AMZN,0.08,0.042,0.878,0.1386
2017-03-27,AMZN,0.0,0.0,1.0,0.0
2017-04-04,AMZN,0.087,0.087,0.826,0.0
2017-04-05,AMZN,0.247,0.0,0.753,0.802
2017-04-10,AMZN,0.049326530612244894,0.0,0.9510168243953733,0.14742551940415524
2017-04-27,AMZN,0.1572200647249191,0.0,0.845997043169722,0.418319583088667
2017-05-10,AMZN,0.0,0.0,1.0,0.0
2017-05-12,AMZN,0.11200000000000002,0.0,0.888,0.6353
2017-05-17,AMZN,0.086,0.0,0.914,0.1779
2017-06-12,AMZN,0.075,0.097,0.8289999999999998,-0.10269999999999999
2017-06-16,AMZN,0.09652331606217616,0.0,0.90350249031544,0.2702269561961812
2017-06-19,AMZN,0.132,0.0,0.868,0.22629999999999997
2017-06-29,AMZN,0.121,0.052,0.828,0.25
2017-07-11,AMZN,0.294,0.0,0.706,0.7578999999999999
2017-07-17,AMZN,0.08377108433734941,0.15,0.84733135391924,-0.039700000000000034
2017-07-26,AMZN,0.144,0.168,0.688,-0.0808
2017-07-27,AMZN,0.227,0.082,0.691,0.3289
2017-08-14,AMZN,0.2975675213675214,0.05600000000000001,0.6860080941869021,0.6502659286920957
2017-08-23,AMZN,0.273,0.0,0.7269999999999999,0.5423
2017-08-28,AMZN,0.17900000000000002,0.0,0.821,0.3612
2017-09-06,AMZN,0.174,0.0,0.826,0.4215
2017-09-11,AMZN,0.089,0.0,0.911,0.4588
2017-09-20,AMZN,0.281,0.0,0.7190000000000001,0.5719
2017-09-25,AMZN,0.08292452830188679,0.078,0.8816004540295119,0.0752
2017-09-27,AMZN,0.312,0.0,0.688,0.5994
2017-10-05,AMZN,0.227,0.0,0.7729999999999999,0.6124
2017-10-06,AMZN,0.116,0.0,0.884,0.1779
2017-10-19,AMZN,0.0,0.0,1.0,0.0
2017-10-24,AMZN,0.091,0.0,0.909,0.1779
2017-10-26,AMZN,0.175,0.0,0.825,0.1779
2017-10-27,AMZN,0.077,0.113,0.9153622308117063,-0.2023
2017-10-30,AMZN,0.185,0.0,0.815,0.34
2017-11-07,AMZN,0.068,0.129,0.803,-0.3612
2017-11-09,AMZN,0.072,0.0,0.928,0.1779
2017-11-10,AMZN,0.177,0.22400000000000003,0.598,-0.3103
2017-11-13,AMZN,0.11884745762711864,0.082,0.8436555621653778,0.1503766928011404
2017-11-14,AMZN,0.082,0.0,0.918,0.1779
2017-11-15,AMZN,0.2425505154639175,0.09,0.7162314165497896,0.5267
2017-11-20,AMZN,0.167,0.0,0.833,0.5267
2017-11-21,AMZN,0.138,0.0,0.8619999999999999,0.296
2017-11-22,AMZN,0.13,0.0,0.87,0.4019
2017-11-28,AMZN,0.091,0.0,0.909,0.1779
2017-11-29,AMZN,0.1706289308176101,0.0,0.8431985731272296,0.3492003003003003
2017-11-30,AMZN,0.14497570850202426,0.0,0.8795259555048488,0.1779
2017-12-01,AMZN,0.153,0.103,0.744,0.0516
2017-12-04,AMZN,0.159,0.0,0.841,0.1779
2017-12-06,AMZN,0.12016949152542375,0.0,0.8822902494331065,0.1779
2017-12-18,AMZN,0.222,0.0,0.9028593925759281,0.4019
2017-12-26,AMZN,0.07750322580645161,0.063,0.8920785634118967,0.14742551940415524
2018-01-02,AMZN,0.1422258064516129,0.0,0.8609418942475304,0.22002432811404535
2018-01-04,AMZN,0.259,0.0,0.7410000000000001,0.7717
2018-01-05,AMZN,0.14121645021645024,0.0,0.8878581119276426,0.4522878367120245
2018-01-09,AMZN,0.091,0.0,0.909,0.1779
2018-01-12,AMZN,0.124,0.0,0.8759999999999999,0.1779
2018-01-16,AMZN,0.10566889632107025,0.0,0.9009977786005183,0.3361088386938374
2018-01-18,AMZN,0.22036077481840194,0.071,0.7684498680738786,0.5429685206422019
2018-01-19,AMZN,0.333,0.0,0.667,0.7184
2018-01-25,AMZN,0.055,0.0,0.945,0.1779
2018-01-26,AMZN,0.091,0.0,0.909,0.1779
2018-01-29,AMZN,0.058,0.0,0.942,0.09
2018-02-01,AMZN,0.24196078431372547,0.0,0.8057286432160803,0.5343325535582368
2018-02-05,AMZN,0.0,0.0,1.0,0.0
2018-02-09,AMZN,0.34857142857142853,0.0,0.7805347593582888,0.5366838733431518
2018-02-12,AMZN,0.10901843317972351,0.125,0.8326489746682751,0.0752
2018-02-13,AMZN,0.167,0.0,0.833,0.34
2018-02-14,AMZN,0.137,0.0,0.863,0.4019
2018-02-15,AMZN,0.129,0.0,0.871,0.34
2018-02-20,AMZN,0.22,0.0,0.78,0.5859
2018-02-21,AMZN,0.20403448275862068,0.0,0.832326876513317,0.3247938825249817
2018-02-26,AMZN,0.052,0.0,0.948,0.1779
2018-03-02,AMZN,0.124,0.0,0.8759999999999999,0.1779
2018-03-06,AMZN,0.075,0.0,0.925,0.1779
2018-03-08,AMZN,0.057,0.0,0.943,0.128
2018-03-09,AMZN,0.134,0.0,0.866,0.1779
2018-03-12,AMZN,0.145,0.0,0.855,0.5267
2018-03-13,AMZN,0.10318627450980392,0.0,0.8981347438752785,0.1908829563387691
2018-03-15,AMZN,0.078,0.0,0.922,0.1779
2018-03-19,AMZN,0.295,0.0,0.705,0.6908
2018-03-20,AMZN,0.169,0.0,0.8387611940298507,0.5057595911004209
2018-03-22,AMZN,0.082,0.0,0.918,0.1779
2018-03-23,AMZN,0.09,0.11200000000000002,0.798,-0.10269999999999999
2018-03-26,AMZN,0.085,0.0,0.9155461496450028,0.1779
2018-03-27,AMZN,0.072,0.0,0.928,0.1779
2018-03-28,AMZN,0.05875438596491229,0.19345390070921986,0.8134912718204488,-0.572533541273756
2018-03-29,AMZN,0.18391764705882355,0.0,0.8328506024096385,0.30999494403705136
2018-04-02,AMZN,0.145,0.0,0.855,0.1779
2018-04-03,AMZN,0.17456918238993713,0.258,0.7821496620534277,-0.04356292846979693
2018-04-04,AMZN,0.272,0.0,0.728,0.4767
2018-04-05,AMZN,0.206,0.0,0.7940000000000002,0.6369
2018-04-06,AMZN,0.07167132867132867,0.05600000000000001,0.9011665741254857,0.4210195522657519
2018-04-09,AMZN,0.149,0.0,0.851,0.3612
2018-04-11,AMZN,0.137,0.0,0.863,0.3612
2018-04-12,AMZN,0.35500000000000004,0.0,0.645,0.5267
