Date,Ticker,weighted positive sentiment score,weighted negative sentiment score,weighted neutral sentiment score,weighted compound sentiment score
2017-10-10,NVDA,0.0,0.0,1.0,0.0
2017-10-11,NVDA,0.0,0.0,1.0,0.0
2017-10-13,NVDA,0.0,0.0,1.0,0.0
2017-11-09,NVDA,0.12650980392156863,0.0,0.93626895565093,0.4971859479916982
2017-11-10,NVDA,0.118,0.0,0.882,0.2201
2017-12-12,NVDA,0.128,0.0,0.872,0.296
2017-12-13,NVDA,0.0,0.0,1.0,0.0
2018-01-05,NVDA,0.094,0.0,0.906,0.2201
2018-01-10,NVDA,0.141,0.094,0.765,0.2023
2018-01-16,NVDA,0.0,0.0,1.0,0.0
2018-01-19,NVDA,0.0,0.0,1.0,0.0
2018-02-02,NVDA,0.123,0.093,0.7829999999999999,0.25
2018-02-05,NVDA,0.0,0.0,1.0,0.0
2018-02-08,NVDA,0.234,0.0,0.8985028312570782,0.6261
2018-02-09,NVDA,0.0,0.0,1.0,0.0
2018-02-13,NVDA,0.104,0.0,0.8960000000000001,0.296
2018-03-12,NVDA,0.0,0.0,1.0,0.0
2018-03-14,NVDA,0.0,0.0,1.0,0.0
2018-03-22,NVDA,0.0,0.0,1.0,0.0
2018-03-27,NVDA,0.054,0.2124202401372213,0.8555994647636039,-0.7008602270829855
2018-03-29,NVDA,0.0,0.0,1.0,0.0
2018-04-02,NVDA,0.07,0.131,0.798,-0.3182
2018-04-03,NVDA,0.079,0.0,0.9209999999999999,0.2023
2018-04-04,NVDA,0.0,0.0,1.0,0.0
2018-04-05,NVDA,0.0,0.075,0.925,-0.2732
2018-04-09,NVDA,0.0,0.217,0.7829999999999999,-0.3612
2018-04-10,NVDA,0.0,0.0,1.0,0.0
2018-04-13,NVDA,0.312,0.0,0.688,0.8387
2018-05-07,NVDA,0.10499999999999998,0.0,0.895,0.2201
2018-05-10,NVDA,0.163,0.065,0.772,0.409
2018-05-11,NVDA,0.238,0.0,0.8970737797956867,0.2201
2018-05-14,NVDA,0.0,0.0,1.0,0.0
2018-05-18,NVDA,0.0,0.0,1.0,0.0
2018-06-06,NVDA,0.0,0.0,1.0,0.0
2018-06-18,NVDA,0.0,0.0,1.0,0.0
2018-06-26,NVDA,0.0,0.0,1.0,0.0
2018-06-27,NVDA,0.081,0.0,0.919,0.296
2018-07-12,NVDA,0.171,0.0,0.8289999999999998,0.4767
2018-08-13,NVDA,0.0,0.0,1.0,0.0
2018-08-16,NVDA,0.151,0.051,0.797,0.4369
2018-08-17,NVDA,0.0,0.0,1.0,0.0
2018-08-21,NVDA,0.092,0.108,0.8000000000000002,0.128
2018-08-22,NVDA,0.0,0.0,1.0,0.0
2018-09-04,NVDA,0.19600000000000004,0.0,0.804,0.5994
2018-09-14,NVDA,0.0,0.0,1.0,0.0
2018-09-28,NVDA,0.0,0.0,1.0,0.0
2018-10-10,NVDA,0.0,0.0,1.0,0.0
2018-10-22,NVDA,0.051,0.0,0.949,0.1938
2018-10-23,NVDA,0.0,0.104,0.8960000000000001,-0.1901
2018-11-19,NVDA,0.09800000000000002,0.0,0.902,0.3818
2018-11-20,NVDA,0.146,0.0,0.854,0.34
2018-11-21,NVDA,0.0,0.0,1.0,0.0
2018-11-28,NVDA,0.216,0.0,0.7840000000000001,0.7003
2018-12-03,NVDA,0.106,0.0,0.894,0.3818
2018-12-14,NVDA,0.0,0.0,1.0,0.0
2019-01-25,NVDA,0.242,0.065,0.693,0.5153
2019-03-19,NVDA,0.083,0.0,0.917,0.4588
2019-05-16,NVDA,0.115,0.091,0.9088272017837234,-0.04900000000000001
2019-06-26,NVDA,0.0,0.0,1.0,0.0
2019-06-27,NVDA,0.0,0.0,1.0,0.0
2019-07-02,NVDA,0.337,0.0,0.663,0.9136
2019-07-11,NVDA,0.155,0.0,0.845,0.296
2019-07-30,NVDA,0.25,0.0,0.75,0.5682
2019-08-13,NVDA,0.0,0.091,0.909,-0.128
2019-08-15,NVDA,0.093,0.0,0.955767697954903,0.2394
2019-08-21,NVDA,0.0,0.0,1.0,0.0
2019-08-29,NVDA,0.167,0.0,0.833,0.296
2019-10-07,NVDA,0.0,0.0,1.0,0.0
2019-10-28,NVDA,0.0,0.0,1.0,0.0
2019-11-11,NVDA,0.0,0.0,1.0,0.0
2019-11-12,NVDA,0.10499999999999998,0.0,0.895,0.2201
2019-11-25,NVDA,0.083,0.118,0.8000000000000002,-0.1874
2019-12-20,NVDA,0.174,0.0,0.826,0.4215
2019-12-24,NVDA,0.0,0.0,1.0,0.0
2019-12-26,NVDA,0.299,0.15,0.551,0.4404
2019-12-27,NVDA,0.0,0.0,1.0,0.0
2019-12-30,NVDA,0.119,0.0,0.881,0.22629999999999997
2019-12-31,NVDA,0.30846753246753245,0.0,0.6922080924855492,0.6061476009265386
2020-01-06,NVDA,0.0,0.0,1.0,0.0
2020-01-07,NVDA,0.169,0.0,0.831,0.3929
2020-01-08,NVDA,0.19600000000000004,0.0,0.9438002853067047,0.296
2020-01-09,NVDA,0.20104477611940297,0.0,0.7990112640801003,0.28570979693623083
2020-01-11,NVDA,0.0,0.0,1.0,0.0
2020-01-13,NVDA,0.18338350515463916,0.176,0.8945082949308756,0.1763279766081871
2020-01-15,NVDA,0.0,0.0,1.0,0.0
2020-01-17,NVDA,0.324,0.0,0.9404178454842219,0.6452
2020-01-21,NVDA,0.062,0.0,0.938,0.10269999999999999
2020-01-22,NVDA,0.0,0.35,0.65,-0.6486
2020-01-28,NVDA,0.225,0.0,0.775,0.4404
2020-01-29,NVDA,0.3992222222222222,0.531,0.7492678832116788,0.2066867192883543
2020-02-04,NVDA,0.0,0.0,1.0,0.0
2020-02-05,NVDA,0.0,0.0,1.0,0.0
2020-02-06,NVDA,0.0,0.0,1.0,0.0
2020-02-07,NVDA,0.21423076923076922,0.231,0.8495320608410379,0.07612251506024098
2020-02-08,NVDA,0.0,0.259,0.7410000000000001,-0.4215
2020-02-10,NVDA,0.23178222222222222,0.0,0.7769690322580644,0.40856333199679234
2020-02-11,NVDA,0.34125000000000005,0.0,0.6666566265060241,0.4858230916030534
2020-02-12,NVDA,0.39381731784582896,0.0,0.8583629410313348,0.5324155804404628
2020-02-13,NVDA,0.37831730390224677,0.0,0.7112925132710965,0.5825793316607609
2020-02-14,NVDA,0.3351326397919376,0.2141447154471545,0.8052812065886089,0.3025324371683188
2020-02-18,NVDA,0.1476736111111111,0.136,0.8718703416149067,0.13920000000000002
2020-02-19,NVDA,0.269003717472119,0.0,0.8402615759545086,0.4026221467746147
2020-02-20,NVDA,0.26893678887484196,0.0,0.8626108339272988,0.4485087274994155
2020-02-21,NVDA,0.26114035087719295,0.0,0.8913005448809865,0.5177734712538576
2020-02-24,NVDA,0.231,0.273,0.8328983957219251,-0.128
2020-02-25,NVDA,0.0,0.0,1.0,0.0
2020-02-26,NVDA,0.43728373702422146,0.0,0.5693954104148279,0.6882404821037253
2020-02-28,NVDA,0.16417538461538464,0.0,0.8378250746268656,0.29288343153008395
2020-03-02,NVDA,0.0,0.439,0.561,-0.5719
2020-03-03,NVDA,0.0,0.0,1.0,0.0
2020-03-04,NVDA,0.198,0.0,0.802,0.2432
2020-03-05,NVDA,0.0,0.0,1.0,0.0
2020-03-06,NVDA,0.293,0.0,0.9441189641219314,0.4404
2020-03-10,NVDA,0.311,0.185,0.8337872340425532,0.3612
2020-03-11,NVDA,0.259,0.239,0.7511331557922769,0.1255
2020-03-12,NVDA,0.0,0.388,0.8526947890818858,-0.6908
2020-03-13,NVDA,0.0,0.0,1.0,0.0
2020-03-14,NVDA,0.172,0.0,0.828,0.2201
2020-03-15,NVDA,0.0,0.0,1.0,0.0
2020-03-16,NVDA,0.0,0.206,0.7940000000000002,-0.3818
2020-03-19,NVDA,0.216,0.0,0.9050762331838565,0.5106
2020-03-20,NVDA,0.22400000000000003,0.0,0.9021261261261262,0.3818
2020-03-23,NVDA,0.0,0.0,1.0,0.0
2020-03-24,NVDA,0.2073825665859564,0.2569168,0.9083613867604572,-0.20345088809946715
2020-03-25,NVDA,0.246,0.157,0.8493481527864747,0.2946
2020-03-26,NVDA,0.0,0.0,1.0,0.0
2020-03-27,NVDA,0.292,0.0,0.8789601873536299,0.5106
2020-03-31,NVDA,0.159,0.0,0.9529324181626188,0.1779
2020-04-02,NVDA,0.3477018992568125,0.122,0.6770974878140233,0.5091842602448111
2020-04-03,NVDA,0.20592105263157895,0.0,0.8137345679012344,0.3153698426023085
2020-04-06,NVDA,0.0,0.28,0.72,-0.5423
2020-04-07,NVDA,0.185,0.0,0.9169283746556475,0.3612
2020-04-08,NVDA,0.28623244552058114,0.0,0.7288077276908924,0.48854248049922
2020-04-13,NVDA,0.0,0.0,1.0,0.0
2020-04-15,NVDA,0.0,0.0,1.0,0.0
2020-04-16,NVDA,0.2837820419985518,0.0,0.7266932854379664,0.4619054643373177
2020-04-17,NVDA,0.26616015625,0.0,0.7474959677419355,0.4767
2020-04-20,NVDA,0.167,0.0,0.833,0.2023
2020-04-21,NVDA,0.238,0.0,0.9343388848660391,0.2201
2020-04-22,NVDA,0.0,0.0,1.0,0.0
2020-04-23,NVDA,0.0,0.259,0.7410000000000001,-0.4215
2020-04-24,NVDA,0.0,0.0,1.0,0.0
2020-04-25,NVDA,0.0,0.0,1.0,0.0
2020-04-27,NVDA,0.24213024282560702,0.0,0.865208087946604,0.5287357808982742
2020-04-29,NVDA,0.34,0.0,0.66,0.5574
2020-05-01,NVDA,0.1607821782178218,0.182,0.7792983498349834,0.1823363875493205
2020-05-04,NVDA,0.227,0.0,0.9367216011539847,0.1938
2020-05-06,NVDA,0.158,0.0,0.9277763300760042,0.2201
2020-05-08,NVDA,0.17420689655172414,0.094,0.8667099296325255,0.2850566408995081
2020-05-09,NVDA,0.252,0.0,0.748,0.4019
2020-05-11,NVDA,0.19600000000000004,0.0,0.9126474501108648,0.296
2020-05-12,NVDA,0.2010498753117207,0.0,0.7996378986866792,0.2201
2020-05-13,NVDA,0.2565740740740741,0.0,0.8675706880301604,0.4465199132782459
2020-05-14,NVDA,0.27534297520661155,0.17031125827814567,0.9318613255644573,0.3370373552631578
2020-05-15,NVDA,0.19,0.0,0.9149723756906077,0.2201
2020-05-18,NVDA,0.2944360465116279,0.137,0.8428348509933775,0.35064779001116964
2020-05-19,NVDA,0.14657388316151201,0.252,0.7458516483516484,0.03119999999999997
2020-05-20,NVDA,0.33861779575328615,0.0,0.6747354549975138,0.4266257010180389
2020-05-21,NVDA,0.23635392670157068,0.233,0.8554629271437783,0.17705641368384575
2020-05-22,NVDA,0.27980500894454385,0.0,0.8089882966946069,0.41002744237609123
2020-05-23,NVDA,0.0,0.0,1.0,0.0
2020-05-24,NVDA,0.0,0.0,1.0,0.0
2020-05-26,NVDA,0.1660703363914373,0.168,0.8958904109589041,0.318
2020-05-27,NVDA,0.0,0.0,1.0,0.0
2020-05-28,NVDA,0.0,0.0,1.0,0.0
2020-05-29,NVDA,0.284,0.0,0.8815011655011655,0.5542
2020-06-01,NVDA,0.181,0.0,0.819,0.4767
2020-06-02,NVDA,0.155,0.0,0.9290108401084011,0.296
2020-06-03,NVDA,0.26019222462203023,0.244,0.8399650774369875,0.1199171821305842
2020-06-04,NVDA,0.0,0.0,1.0,0.0
2020-06-06,NVDA,0.0,0.0,1.0,0.0
2020-06-08,NVDA,0.0,0.0,1.0,0.0
2020-06-10,NVDA,0.0,0.17900000000000002,0.821,-0.3412
2020-06-11,NVDA,0.3140181219110379,0.0,0.8772793987621574,0.3927862339701649
2020-06-12,NVDA,0.247,0.0,0.753,0.2432
2020-06-17,NVDA,0.0,0.0,1.0,0.0
2020-06-18,NVDA,0.0,0.0,1.0,0.0
2020-06-20,NVDA,0.158,0.0,0.842,0.2201
2020-06-22,NVDA,0.18067283950617283,0.0,0.9277850924918388,0.3041539130434783
2020-06-23,NVDA,0.0,0.2767472283813747,0.872033346410357,-0.4176332288401254
2020-06-25,NVDA,0.187,0.0,0.813,0.3182
2020-06-28,NVDA,0.22,0.0,0.78,0.2439
2020-06-30,NVDA,0.0,0.0,1.0,0.0
2020-07-01,NVDA,0.312,0.0,0.8728341232227488,0.4721
2020-07-02,NVDA,0.0,0.0,1.0,0.0
2020-07-03,NVDA,0.0,0.0,1.0,0.0
2020-07-06,NVDA,0.0,0.0,1.0,0.0
2020-07-07,NVDA,0.0,0.0,1.0,0.0
2020-07-08,NVDA,0.30730718954248365,0.0,0.9033892433910665,0.452697966728281
2020-07-10,NVDA,0.0,0.0,1.0,0.0
2020-07-12,NVDA,0.241,0.0,0.7590000000000001,0.22629999999999997
2020-07-13,NVDA,0.167,0.0,0.9508962230850687,0.25
2020-07-15,NVDA,0.0,0.0,1.0,0.0
2020-07-17,NVDA,0.246,0.119,0.8582415902140672,0.3818
2020-07-20,NVDA,0.0,0.0,1.0,0.0
2020-07-21,NVDA,0.29032965009208106,0.0,0.8431619861619863,0.49033870967741927
2020-07-22,NVDA,0.198,0.0,0.9118779134295227,0.2432
2020-07-23,NVDA,0.0,0.0,1.0,0.0
2020-07-27,NVDA,0.247,0.0,0.753,0.3182
2020-07-28,NVDA,0.0,0.268,0.732,-0.296
2020-07-29,NVDA,0.0,0.0,1.0,0.0
2020-07-30,NVDA,0.0,0.0,1.0,0.0
2020-07-31,NVDA,0.36897382769901854,0.0,0.8123091144988647,0.3741529411764705
2020-08-03,NVDA,0.32,0.0,0.68,0.5106
2020-08-04,NVDA,0.18871584699453556,0.17216109422492404,0.8111960281870597,0.31632119550315324
2020-08-05,NVDA,0.255,0.35800000000000004,0.6973244412400865,-0.07839999999999998
2020-08-06,NVDA,0.0,0.0,1.0,0.0
2020-08-07,NVDA,0.0,0.0,1.0,0.0
2020-08-10,NVDA,0.0,0.0,1.0,0.0
2020-08-11,NVDA,0.2337241379310345,0.212,0.6735343396226415,0.4019
2020-08-12,NVDA,0.0,0.145,0.855,-0.296
2020-08-13,NVDA,0.3270064205457464,0.0,0.8758439443292864,0.6023542807221898
2020-08-14,NVDA,0.26599795501022494,0.137,0.7162130909090909,0.23261038793103447
2020-08-17,NVDA,0.15,0.0,0.9668831168831169,0.3182
2020-08-18,NVDA,0.3254461994076999,0.0,0.8629791457790256,0.2201
2020-08-19,NVDA,0.26648034342521465,0.22941433021806856,0.8261517272319426,0.2949964974636806
2020-08-20,NVDA,0.21299483204134367,0.28160142348754447,0.7901142265413414,0.11581294026243094
2020-08-21,NVDA,0.147,0.0,0.9560494216614092,0.22629999999999997
2020-08-22,NVDA,0.323,0.0,0.677,0.6474
2020-08-24,NVDA,0.24108801955990222,0.5792549246813442,0.6705324074074075,-0.4613992
2020-08-25,NVDA,0.591,0.0,0.8996600249066004,0.8259
2020-08-26,NVDA,0.276,0.2729038817005545,0.7282716445258819,0.14337961916557015
2020-08-27,NVDA,0.0,0.0,1.0,0.0
2020-08-28,NVDA,0.155,0.0,0.95396309314587,0.296
2020-09-01,NVDA,0.175,0.0,0.9488938053097344,0.5244
2020-09-02,NVDA,0.33754641350210973,0.0,0.9109463981849122,0.5565245756305408
2020-09-03,NVDA,0.259,0.0,0.7410000000000001,0.4215
2020-09-04,NVDA,0.0,0.0,1.0,0.0
2020-09-08,NVDA,0.273,0.0,0.7269999999999999,0.4588
2020-09-09,NVDA,0.0,0.0,1.0,0.0
2020-09-10,NVDA,0.0,0.0,1.0,0.0
2020-09-11,NVDA,0.383,0.0,0.8538583797155226,0.6074
2020-09-14,NVDA,0.34,0.553896103896104,0.9175761973875182,-0.29926367021959677
2020-09-15,NVDA,0.3769342465753424,0.24969979296066253,0.8950516245023757,0.19989515631880228
2020-09-16,NVDA,0.45179775280898876,0.23767789473684212,0.766161485557084,0.07933589319585624
2020-09-17,NVDA,0.0,0.217,0.9550856463124504,-0.3612
2020-09-18,NVDA,0.2688004158004158,0.292,0.8339420745397396,0.29288343153008395
2020-09-21,NVDA,0.0,0.0,1.0,0.0
2020-09-22,NVDA,0.217,0.174,0.8520080795525171,0.128
2020-09-23,NVDA,0.0,0.0,1.0,0.0
2020-09-24,NVDA,0.0,0.122,0.878,-0.2023
2020-09-25,NVDA,0.234,0.121,0.8608054711246201,0.34
2020-09-26,NVDA,0.0,0.0,1.0,0.0
2020-09-28,NVDA,0.318,0.0,0.919136465324385,0.4215
2020-09-29,NVDA,0.22400000000000003,0.0,0.9021261261261262,0.3818
2020-09-30,NVDA,0.0,0.0,1.0,0.0
2020-10-01,NVDA,0.0,0.174,0.826,-0.2732
2020-10-02,NVDA,0.11200000000000002,0.0,0.9655623268698061,0.22629999999999997
2020-10-05,NVDA,0.19680878552971579,0.22400000000000003,0.9388175665282265,0.3161513060137377
2020-10-06,NVDA,0.252,0.271,0.8889689387402934,0.02010000000000002
2020-10-07,NVDA,0.206,0.0,0.9568887717448603,0.3818
2020-10-08,NVDA,0.0,0.18,0.918901098901099,-0.296
2020-10-09,NVDA,0.0,0.0,1.0,0.0
2020-10-12,NVDA,0.306,0.0,0.694,0.5267
2020-10-13,NVDA,0.189,0.0,0.811,0.3252
2020-10-14,NVDA,0.198,0.157,0.8230109422492401,0.166
2020-10-15,NVDA,0.256,0.0,0.930588921282799,0.4754
2020-10-16,NVDA,0.0,0.135,0.9592408376963351,-0.10269999999999999
2020-10-21,NVDA,0.0,0.0,1.0,0.0
2020-10-29,NVDA,0.2357982456140351,0.0,0.7743031088082902,0.4083528827701293
2020-11-02,NVDA,0.332,0.0,0.668,0.45409999999999995
2020-11-03,NVDA,0.0,0.171,0.8289999999999998,-0.4767
2020-11-04,NVDA,0.172,0.0,0.828,0.2201
2020-11-05,NVDA,0.231,0.0,0.8995822498586772,0.34
2020-11-06,NVDA,0.207,0.221,0.9047222870478414,-0.0516
2020-11-09,NVDA,0.247,0.198,0.865054011741683,-0.39370000000000005
2020-11-10,NVDA,0.0,0.0,1.0,0.0
2020-11-12,NVDA,0.29122511848341237,0.164,0.6822245102963336,0.6052428962996803
2020-11-13,NVDA,0.17488472622478388,0.0,0.8267906836055656,0.352410006234414
2020-11-16,NVDA,0.2356374589266155,0.0,0.90152913785805,0.4075262492554107
2020-11-17,NVDA,0.275970509383378,0.127,0.8212999680204669,0.3155229745505487
2020-11-18,NVDA,0.2676378676470588,0.1615015479876161,0.8135949473684211,0.37066158124154513
2020-11-19,NVDA,0.3350925925925926,0.1548381112984823,0.8079873681468941,0.31414475968200717
2020-11-20,NVDA,0.07,0.0,0.93,0.0516
2020-11-21,NVDA,0.147,0.239,0.613,-0.3612
2020-11-23,NVDA,0.357,0.0,0.9131475595913735,0.6124
2020-11-24,NVDA,0.211,0.0,0.8708463925523662,0.2201
2020-11-25,NVDA,0.457,0.0,0.8391762799740765,0.6369
2020-11-29,NVDA,0.0,0.0,1.0,0.0
2020-11-30,NVDA,0.2835220458553792,0.0,0.7165087229588276,0.4280000243013366
2020-12-01,NVDA,0.32596910324039186,0.306,0.7937762250791875,0.45780895487672507
2020-12-02,NVDA,0.195,0.0,0.9130332409972298,0.4404
2020-12-06,NVDA,0.412,0.0,0.588,0.4215
2020-12-07,NVDA,0.0,0.0,1.0,0.0
2020-12-08,NVDA,0.0,0.0,1.0,0.0
2020-12-09,NVDA,0.256,0.0,0.744,0.4767
2020-12-10,NVDA,0.0,0.0,1.0,0.0
2020-12-11,NVDA,0.26169395711500976,0.099,0.7046570605187321,0.4311408898305085
2020-12-14,NVDA,0.0,0.0,1.0,0.0
2020-12-15,NVDA,0.0,0.0,1.0,0.0
2020-12-18,NVDA,0.158,0.0,0.9772276617596714,0.2201
2020-12-20,NVDA,0.0,0.271,0.729,-0.3818
2020-12-22,NVDA,0.292,0.0,0.708,0.5106
2020-12-23,NVDA,0.0,0.0,1.0,0.0
2020-12-24,NVDA,0.18,0.0,0.82,0.2432
2020-12-28,NVDA,0.247,0.0,0.753,0.2432
2020-12-29,NVDA,0.0,0.0,1.0,0.0
2020-12-30,NVDA,0.208,0.0,0.9080714285714285,0.2229
2021-01-05,NVDA,0.0,0.0,1.0,0.0
2021-01-06,NVDA,0.32379441117764474,0.0,0.9383926168394254,0.756183940711022
2021-01-07,NVDA,0.0,0.255,0.9492723631508678,-0.34
2021-01-08,NVDA,0.341,0.0,0.8645455093429776,0.6908
2021-01-09,NVDA,0.0,0.0,1.0,0.0
2021-01-12,NVDA,0.0,0.145,0.9565761821366023,-0.296
2021-01-14,NVDA,0.384,0.109,0.507,0.5859
2021-01-16,NVDA,0.164,0.0,0.836,0.1926
2021-01-17,NVDA,0.0,0.31,0.69,-0.5563
2021-01-18,NVDA,0.0,0.306,0.694,-0.296
2021-01-20,NVDA,0.227,0.148,0.625,0.25
2021-01-23,NVDA,0.457,0.0,0.543,0.6369
2021-02-02,NVDA,0.391,0.0,0.609,0.5423
2021-02-04,NVDA,0.0,0.0,1.0,0.0
2021-02-07,NVDA,0.238,0.0,0.762,0.2201
2021-02-08,NVDA,0.0,0.0,1.0,0.0
2021-02-10,NVDA,0.141,0.182,0.8390011926058436,-0.006799999999999995
2021-02-11,NVDA,0.0,0.125,0.875,-0.25
2021-02-12,NVDA,0.153,0.0,0.847,0.2023
2021-02-14,NVDA,0.10000000000000002,0.111,0.7890000000000001,-0.0516
2021-02-15,NVDA,0.0,0.0,1.0,0.0
2021-02-16,NVDA,0.0,0.0,1.0,0.0
2021-02-17,NVDA,0.325,0.0,0.675,0.4301
2021-02-19,NVDA,0.19886397984886647,0.0,0.8778136765270841,0.24848710333604554
2021-02-22,NVDA,0.41461771944216574,0.118,0.7361152835148328,0.544413811070925
2021-02-23,NVDA,0.16053894080996886,0.139,0.7763307342430149,0.18379212246302032
2021-02-24,NVDA,0.2700322966507177,0.0,0.8818255228505036,0.38067824249741294
2021-02-25,NVDA,0.2916290726817042,0.15581652892561984,0.8097312062539769,0.3929614628535578
