Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-01-03 00:00:00-05:00,0.3558535367925786,0.3661714449187208,0.3553949412315648,0.3627321422100067,817448000,0.0,0.0
2011-01-04 00:00:00-05:00,0.36342003666289857,0.3650250392526241,0.3535606959929413,0.36158573627471924,651384000,0.0,0.0
2011-01-05 00:00:00-05:00,0.3682349931142541,0.3897879991718367,0.3645664201823041,0.3893294036388397,1428216000,0.0,0.0
2011-01-06 00:00:00-05:00,0.39941813856776864,0.4434412705361521,0.39827170412066687,0.44321197271347046,3493312000,0.0,0.0
2011-01-07 00:00:00-05:00,0.43816765277966235,0.4569691989850788,0.4283083113792213,0.455593466758728,2579984000,0.0,0.0
2011-01-10 00:00:00-05:00,0.4473391480720388,0.4739364385278071,0.44389984468550775,0.4730193018913269,1750348000,0.0,0.0
2011-01-11 00:00:00-05:00,0.47943944928994014,0.48402518791923704,0.45559356468454326,0.46568217873573303,2711088000,0.0,0.0
2011-01-12 00:00:00-05:00,0.46591143915219346,0.5358439708585445,0.4643064363217346,0.5353854298591614,3431896000,0.0,0.0
2011-01-13 00:00:00-05:00,0.5296531711747959,0.5466204435914647,0.5131444943728544,0.5363025069236755,2695192000,0.0,0.0
2011-01-14 00:00:00-05:00,0.5271310953774775,0.5498305150444861,0.5239210896871068,0.5408883094787598,1595352000,0.0,0.0
2011-01-18 00:00:00-05:00,0.5335510003090772,0.5372196009374226,0.5152080518336489,0.5282773971557617,1813348000,0.0,0.0
2011-01-19 00:00:00-05:00,0.5285068561432773,0.5411176090811546,0.5126860426760872,0.5138324499130249,1197896000,0.0,0.0
2011-01-20 00:00:00-05:00,0.5087881730206054,0.5172717834129575,0.4996166417499864,0.5142910480499268,1111408000,0.0,0.0
2011-01-21 00:00:00-05:00,0.519793701731697,0.5271309017572137,0.50855863127584,0.5094757676124573,739244000,0.0,0.0
2011-01-24 00:00:00-05:00,0.5328633266491164,0.5743643554901958,0.5269019099754484,0.5670271515846252,2056900000,0.0,0.0
2011-01-25 00:00:00-05:00,0.5645048784576175,0.5704663489682362,0.545932655404977,0.5496012568473816,1086856000,0.0,0.0
2011-01-26 00:00:00-05:00,0.5553333858246913,0.5732177968296741,0.5514355139901894,0.5626705884933472,1074660000,0.0,0.0
