address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
110 North Carpenter Street,Chicago,IL,60607,United States,630 623 3000,https://www.mcdonalds.com,Restaurants,restaurants,Restaurants,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"McDonald's Corporation operates and franchises restaurants under the McDonald's brand in the United States and internationally. It offers food and beverages, including hamburgers and cheeseburgers, various chicken sandwiches, fries, shakes, desserts, sundaes, cookies, pies, soft drinks, coffee, and other beverages; and full or limited breakfast, as well as sells various other products during limited-time promotions. The company owns and operates under various structures comprising conventional franchise, developmental license, or affiliate. McDonald's Corporation was founded in 1940 and is based in Chicago, Illinois.",100000,"[{'maxAge': 1, 'name': 'Mr. Christopher J. Kempczinski', 'age': 54, 'title': 'Chairman & CEO', 'yearBorn': 1969, 'fiscalYear': 2023, 'totalPay': 6154777, 'exercisedValue': 0, 'unexercisedValue': 42802968}, {'maxAge': 1, 'name': 'Mr. Ian Frederick Borden', 'age': 54, 'title': 'Executive VP & Global CFO', 'yearBorn': 1969, 'fiscalYear': 2023, 'totalPay': 2805282, 'exercisedValue': 1130046, 'unexercisedValue': 21472518}, {'maxAge': 1, 'name': 'Ms. Gillian  McDonald', 'age': 57, 'title': 'Executive VP & President at International Operated Markets', 'yearBorn': 1966, 'fiscalYear': 2023, 'totalPay': 2250304, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joseph  Erlinger', 'age': 49, 'title': ""EVP & President of McDonald's USA"", 'yearBorn': 1974, 'fiscalYear': 2023, 'totalPay': 2658538, 'exercisedValue': 5310141, 'unexercisedValue': 14154090}, {'maxAge': 1, 'name': 'Mr. Jonathan  Banner', 'age': 55, 'title': 'Executive VP & Global Chief Impact Officer', 'yearBorn': 1968, 'fiscalYear': 2023, 'totalPay': 1596308, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lauren B. Elting', 'age': 41, 'title': 'VP, Principal Accounting Officer & Corporate Controller', 'yearBorn': 1982, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brian S. Rice', 'age': 60, 'title': 'Executive VP & Global Chief Information Officer', 'yearBorn': 1963, 'fiscalYear': 2023, 'totalPay': 834294, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mike  Flores', 'title': 'Senior VP & Investor Relations Officer', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Desiree A. Ralls-Morrison', 'age': 56, 'title': 'Executive VP, Global Chief Legal Officer', 'yearBorn': 1967, 'fiscalYear': 2023, 'totalPay': 2375512, 'exercisedValue': 0, 'unexercisedValue': 134503}, {'maxAge': 1, 'name': 'Ms. Morgan  Flatley', 'age': 48, 'title': 'Executive VP and Global Chief Marketing Officer & New Business Ventures', 'yearBorn': 1975, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,6,4,7,6,1727740800,1703980800,http://www.aboutmcdonalds.com/mcd/investors.html,86400,2,314.69,292.77,290.83,301.6,314.69,292.77,290.83,301.6,7.08,0.023699999,1733097600,0.5718,2.25,0.726,26.167398,23.398903,18045290,18045290,3363773,4345620,4345620,900,900,214177103872,243.53,317.9,8.315071,296.6128,279.27496,6.53,0.02075058,USD,265442181120,0.3225,715679011,717342976,9815016,10033251,1724976000,1727654400,0.0137,0.00176,0.71882004,3.59,0.0137,717342976,-6.725,1703980800,1735603200,1719705600,-0.125,8306800128,11.41,12.76,5.27,2:1,920851200,10.305,19.276,0.16706407,0.40128052,1.67,1725321600,NYQ,EQUITY,MCD,MCD,McDonald's Corporation,McDonald's Corporation,-110197800,America/New_York,EDT,23d8bc2b-33aa-36cd-80f6-61c9e181ef67,finmb_139488,-14400000,298.57,360.0,279.0,320.07,323.5,2.2,buy,32,792000000,1.104,13770500096,52057001984,0.817,1.075,25757700096,35.631,0.14106,6291212288,9596900352,-0.111,-0.001,0.56971,0.53462005,0.46655998,USD,2.6387
