Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-05-25 00:00:00-04:00,3.6832198025329506,4.208741036696543,3.674080090590059,4.204171180725098,395343000,0.0,0.0
2006-05-26 00:00:00-04:00,4.23159080065459,4.2718043216900705,4.031435336486869,4.106379508972168,103044000,0.0,0.0
2006-05-30 00:00:00-04:00,4.1100346682009885,4.110948552251971,3.91627686781261,4.021381378173828,49898000,0.0,0.0
2006-05-31 00:00:00-04:00,4.053370040506206,4.145678879069537,4.053370040506206,4.107293128967285,30002000,0.0,0.0
2006-06-01 00:00:00-04:00,4.106380134257059,4.396102398541976,4.103638045338366,4.342179298400879,62344000,0.0,0.0
2006-06-02 00:00:00-04:00,4.432661442571872,4.450940441757099,4.27637584700618,4.294654846191406,37253000,0.0,0.0
2006-06-05 00:00:00-04:00,4.3001381252479165,4.501207530381961,4.295568266993581,4.492067813873291,37188000,0.0,0.0
2006-06-06 00:00:00-04:00,4.5679254131870035,4.627332256849352,4.368684233722464,4.414381504058838,49045000,0.0,0.0
2006-06-07 00:00:00-04:00,4.417122602195938,4.423520227324026,4.27271844101121,4.350404262542725,25013000,0.0,0.0
2006-06-08 00:00:00-04:00,4.350403519307946,4.36137056350708,4.158473926644039,4.36137056350708,34439000,0.0,0.0
2006-06-09 00:00:00-04:00,4.460079767737542,4.460079767737542,4.357717294124717,4.366856575012207,13372000,0.0,0.0
2006-06-12 00:00:00-04:00,4.386961832045753,4.40981024203534,4.2315902036058315,4.29099702835083,14546000,0.0,0.0
2006-06-13 00:00:00-04:00,4.222450209500885,4.32755471882986,4.140194980249358,4.158473968505859,16716000,0.0,0.0
2006-06-14 00:00:00-04:00,4.103635868531954,4.1539034045241285,4.06159415912679,4.123743057250977,15971000,0.0,0.0
2006-06-15 00:00:00-04:00,4.149335480331923,4.215139944625613,4.124658860697488,4.1996026039123535,16500000,0.0,0.0
2006-06-16 00:00:00-04:00,4.158477771554441,4.204175066084467,4.112780041218559,4.114607810974121,12280000,0.0,0.0
2006-06-19 00:00:00-04:00,4.153905425188734,4.153905425188734,4.030521888612153,4.052456855773926,11509000,0.0,0.0
2006-06-20 00:00:00-04:00,4.089014024329738,4.11277675539066,3.9729424572735867,4.023209571838379,23792000,0.0,0.0
2006-06-21 00:00:00-04:00,4.02321133868389,4.193206067356332,4.021383569585902,4.140197277069092,18063000,0.0,0.0
2006-06-22 00:00:00-04:00,4.240729893175939,4.290997445978564,4.193204428754454,4.259008884429932,13038000,0.0,0.0
2006-06-23 00:00:00-04:00,4.294652564762531,4.3805642075197895,4.283685083916457,4.29099702835083,11612000,0.0,0.0
2006-06-26 00:00:00-04:00,4.290998077177296,4.3412652015686035,4.243472605764892,4.3412652015686035,8565000,0.0,0.0
2006-06-27 00:00:00-04:00,4.341263896663712,4.389703237842433,4.318415052151758,4.323898792266846,9826000,0.0,0.0
2006-06-28 00:00:00-04:00,4.2818580036618386,4.3321251238428555,4.249869875892605,4.291911602020264,8756000,0.0,0.0
2006-06-29 00:00:00-04:00,4.290996198148278,4.3951863744167685,4.290996198148278,4.386960983276367,14470000,0.0,0.0
2006-06-30 00:00:00-04:00,4.35497243103007,4.386960983276367,4.25900764590198,4.386960983276367,25964000,0.0,0.0
2006-07-03 00:00:00-04:00,4.377823589624172,4.386963305333816,4.2782032160617165,4.322986602783203,7029000,0.0,0.0
2006-07-05 00:00:00-04:00,4.332124835541872,4.372338790493799,4.269062468449934,4.350404262542725,13266000,0.0,0.0
2006-07-06 00:00:00-04:00,4.31841676298087,4.327556478728721,4.276375029313148,4.277288913726807,8097000,0.0,0.0
2006-07-07 00:00:00-04:00,4.272720867886714,4.281860150772662,4.181325424192589,4.215141773223877,8380000,0.0,0.0
2006-07-10 00:00:00-04:00,4.22245185373135,4.256268191286476,4.215140342742725,4.248956680297852,4978000,0.0,0.0
2006-07-11 00:00:00-04:00,4.248956006309331,4.248956006309331,4.140195935712965,4.236160755157471,8079000,0.0,0.0
2006-07-12 00:00:00-04:00,4.240730767298268,4.240730767298268,4.162131045124149,4.1630449295043945,7672000,0.0,0.0
2006-07-13 00:00:00-04:00,4.129226613549598,4.129226613549598,4.048798733845269,4.087184906005859,16625000,0.0,0.0
2006-07-14 00:00:00-04:00,4.078046926226731,4.083530667433533,4.012242467550667,4.016812324523926,9663000,0.0,0.0
2006-07-17 00:00:00-04:00,4.013155337709756,4.0369180649995,3.99853232205704,4.020467281341553,6458000,0.0,0.0
2006-07-18 00:00:00-04:00,4.02046958004872,4.03052274563083,3.9912230962161446,4.012243747711182,12483000,0.0,0.0
2006-07-19 00:00:00-04:00,4.013156360703012,4.153904992314457,4.003103198306158,4.138367652893066,15840000,0.0,0.0
2006-07-20 00:00:00-04:00,4.149335792189481,4.184066013472505,4.121917517559654,4.1630449295043945,8829000,0.0,0.0
2006-07-21 00:00:00-04:00,4.163044270475738,4.163044270475738,4.091756506239991,4.138367652893066,8510000,0.0,0.0
2006-07-24 00:00:00-04:00,4.1539060383949815,4.161217549926379,4.111864302332378,4.112778186798096,5017000,0.0,0.0
2006-07-25 00:00:00-04:00,4.131055535340867,4.240729471971614,4.1273995631309806,4.211483001708984,6900000,0.0,0.0
2006-07-26 00:00:00-04:00,4.216969394844441,4.373255005388077,4.185895136832063,4.266323089599609,10338000,0.0,0.0
2006-07-27 00:00:00-04:00,4.286427275024613,4.311103889618465,4.251697063446045,4.251697063446045,6009000,0.0,0.0
2006-07-28 00:00:00-04:00,4.25078170787991,4.2772860815488345,4.22793286944513,4.231588840484619,4339000,0.0,0.0
2006-07-31 00:00:00-04:00,4.23158989343771,4.241643053638495,4.191375945218211,4.19228982925415,4616000,0.0,0.0
2006-08-01 00:00:00-04:00,4.196861658923303,4.196861658923303,4.0853594737982855,4.112778186798096,7390000,0.0,0.0
2006-08-02 00:00:00-04:00,4.386048847490824,4.574322975789924,4.323900351515644,4.57158088684082,53372000,0.0,0.0
2006-08-03 00:00:00-04:00,4.490240759591401,4.591689362795414,4.446370810656214,4.568840503692627,21689000,0.0,0.0
2006-08-04 00:00:00-04:00,4.597172031095898,4.706846006168742,4.56883943500344,4.5743231773376465,14216000,0.0,0.0
2006-08-07 00:00:00-04:00,4.615450626323729,4.688566603359213,4.59260177454874,4.670287609100342,6918000,0.0,0.0
2006-08-08 00:00:00-04:00,4.670287794428919,4.813778101167627,4.6657179367314585,4.804638385772705,14073000,0.0,0.0
2006-08-09 00:00:00-04:00,4.843937900199589,4.981030128702608,4.752542500123488,4.830228328704834,15043000,0.0,0.0
2006-08-10 00:00:00-04:00,4.7708203759168555,4.927105880758047,4.761681099532495,4.89511775970459,8725000,0.0,0.0
2006-08-11 00:00:00-04:00,4.889635695594428,4.976461247937492,4.866786843093326,4.9060869216918945,9078000,0.0,0.0
2006-08-14 00:00:00-04:00,4.9124827494943,4.984684818046936,4.891462109237365,4.956352233886719,6314000,0.0,0.0
2006-08-15 00:00:00-04:00,4.999308287590063,5.020329365558687,4.959094771502641,4.9801154136657715,8553000,0.0,0.0
2006-08-16 00:00:00-04:00,4.994738832345811,5.066027022831951,4.949955024360958,4.96000862121582,15344000,0.0,0.0
2006-08-17 00:00:00-04:00,4.95361188273131,4.9572674198375415,4.8613025979098845,4.885979652404785,10216000,0.0,0.0
2006-08-18 00:00:00-04:00,4.8530783728327895,4.903345506598514,4.794585406985118,4.885066509246826,9343000,0.0,0.0
2006-08-21 00:00:00-04:00,4.871355584609708,5.076994338391604,4.82565832588346,4.959095001220703,12487000,0.0,0.0
2006-08-22 00:00:00-04:00,4.953612882774714,5.07242657882489,4.953612882774714,5.0477495193481445,9761000,0.0,0.0
2006-08-23 00:00:00-04:00,5.070597001420016,5.095273618410822,4.984685784059024,4.990169525146484,10439000,0.0,0.0
2006-08-24 00:00:00-04:00,5.017587416387972,5.104412947220401,5.010275907424584,5.08613395690918,5420000,0.0,0.0
2006-08-25 00:00:00-04:00,5.095273305226163,5.104413018411998,5.0203295746465635,5.026727199554443,8016000,0.0,0.0
2006-08-28 00:00:00-04:00,5.013017538888857,5.067854504825893,5.0057060305916785,5.028554439544678,3748000,0.0,0.0
2006-08-29 00:00:00-04:00,5.0495765420356875,5.086134526754045,5.041350712200447,5.0587158203125,3211000,0.0,0.0
2006-08-30 00:00:00-04:00,5.070597884165696,5.098016594376353,5.0422657253878995,5.049577236175537,5801000,0.0,0.0
2006-08-31 00:00:00-04:00,5.049575267062616,5.133658697845629,5.049575267062616,5.108982086181641,7023000,0.0,0.0
