address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
700 Anderson Hill Road,Purchase,NY,10577,United States,914 253 2000,https://www.pepsico.com,Beverages - Non-Alcoholic,beverages-non-alcoholic,Beverages - Non - Alcoholic,Consumer Defensive,consumer-defensive,Consumer Defensive,"PepsiCo, Inc. engages in the manufacture, marketing, distribution, and sale of various beverages and convenient foods worldwide. The company operates through seven segments: Frito-Lay North America; Quaker Foods North America; PepsiCo Beverages North America; Latin America; Europe; Africa, Middle East and South Asia; and Asia Pacific, Australia and New Zealand and China Region. It provides dips, cheese-flavored snacks, and spreads, as well as corn, potato, and tortilla chips; cereals, rice, pasta, mixes and syrups, granola bars, grits, oatmeal, rice cakes, and side dishes; beverage concentrates, fountain syrups, and finished goods; ready-to-drink tea, coffee, and juices; dairy products; and sparkling water makers and related products, as well as distributes alcoholic beverages under Hard MTN Dew brand. The company offers its products primarily under the Lay's, Doritos, Fritos, Tostitos, BaiCaoWei, Cheetos, Cap'n Crunch, Life, Pearl Milling Company, Gatorade, Pepsi-Cola, Mountain Dew, Quaker, Rice-A-Roni, Aquafina, Bubly, Emperador, Diet Mountain Dew, Diet Pepsi, Gatorade Zero, Crush, Propel, Dr Pepper, Schweppes, Marias Gamesa, Ruffles, Sabritas, Saladitas, Tostitos, 7UP, Diet 7UP, H2oh!, Manzanita Sol, Mirinda, Pepsi Black, Pepsi Max, San Carlos, Toddy, Walkers, Chipsy, Kurkure, Sasko, Spekko, White Star, Smith's, Sting, SodaStream, Lubimyj Sad, Agusha, Chudo, Domik v Derevne, Lipton, and other brands. It serves wholesale and other distributors, foodservice customers, grocery stores, drug stores, convenience stores, discount/dollar stores, mass merchandisers, membership stores, hard discounters, e-commerce retailers and authorized independent bottlers, and others through a network of direct-store-delivery, customer warehouse, and distributor networks, as well as directly to consumers through e-commerce platforms and retailers. The company was founded in 1898 and is based in Purchase, New York.",318000,"[{'maxAge': 1, 'name': 'Mr. Ramon Luis Laguarta', 'age': 59, 'title': 'Chairman & CEO', 'yearBorn': 1964, 'fiscalYear': 2023, 'totalPay': 15929938, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James T. Caulfield', 'age': 63, 'title': 'Executive VP & CFO', 'yearBorn': 1960, 'fiscalYear': 2023, 'totalPay': 6931790, 'exercisedValue': 0, 'unexercisedValue': 447644}, {'maxAge': 1, 'name': 'Mr. Silviu Yeugeniu Popovici', 'age': 55, 'title': 'Chief Executive Officer of Europe', 'yearBorn': 1968, 'fiscalYear': 2023, 'totalPay': 5149907, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Steven C. Williams', 'age': 57, 'title': 'Chief Executive Officer of PepsiCo Foods North America', 'yearBorn': 1966, 'fiscalYear': 2023, 'totalPay': 4554939, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gregg  Roden', 'title': 'Executive VP & COO', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rene  Lammers', 'title': 'Executive VP & Chief Science Officer', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David J. Flavell', 'age': 51, 'title': 'Executive VP, General Counsel & Corporate Secretary', 'yearBorn': 1972, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Yashika  Singh', 'title': 'Head of Corporate Affairs, Communication & Sustainability', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jane Caroline Wakely', 'age': 51, 'title': 'Executive VP, Chief Consumer & Marketing Officer and Chief Growth Officer of International Foods', 'yearBorn': 1972, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Rebecca  Schmitt', 'age': 49, 'title': 'Executive VP & Chief People Officer', 'yearBorn': 1974, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,6,5,3,5,1727740800,1703980800,http://www.pepsico.com/Investors.html,86400,2,174.37,173.7,172.47,173.82,174.37,173.7,172.47,173.82,5.42,0.0313,1725580800,0.7729,2.75,0.539,25.508848,20.040556,3788973,3788973,5389071,4799830,4799830,237285670912,158.03,183.41,2.5814369,173.8966,171.0808,5.24,0.03005104,USD,274400509952,0.1018,1368682531,1371990016,17908413,18716749,1724976000,1727654400,0.012999999,0.00151,0.77616996,3.01,0.013099999,1371990016,14.168,12.207086,1703894400,1735516800,1725667200,-0.052,9356999680,6.78,8.63,3.31,2:1,833328000,2.985,16.128,0.07149494,0.40128052,1.355,1725580800,NMS,EQUITY,PEP,PEP,"Pepsico, Inc.","PepsiCo, Inc.",76253400,America/New_York,EDT,06e446cd-76a5-3a81-a6f5-7333bc200639,finmb_32854,-14400000,172.95,198.0,148.0,182.6,183.0,2.5,buy,21,8050999808,5.868,17013999616,45013999616,0.664,0.886,91919998976,229.605,66.912,0.087799996,0.48819,6129999872,12032000000,-0.049,-0.006,0.54883,0.1851,0.18114,USD,2.0577
