address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
999 Lake Drive,Issaquah,WA,98027,United States,425 313 8100,https://www.costco.com,Discount Stores,discount-stores,Discount Stores,Consumer Defensive,consumer-defensive,Consumer Defensive,"Costco Wholesale Corporation, together with its subsidiaries, engages in the operation of membership warehouses in the United States, Puerto Rico, Canada, Mexico, Japan, the United Kingdom, Korea, Australia, Taiwan, China, Spain, France, Iceland, New Zealand, and Sweden. The company offers branded and private-label products in a range of merchandise categories. It offers merchandise, such as sundries, dry groceries, candies, coolers, freezers, deli, liquor, and tobacco; appliances, electronics, health and beauty aids, hardware, lawn and garden, sporting goods, tires, toys and seasonal products, office supplies, automotive care products, postages, tickets, apparel, small appliances, furniture, domestics, housewares, special order kiosks, and jewelry; and meat, produce, service deli, and bakery products. The company also operates gasoline, pharmacies, optical, food courts, hearing-aid centers, and tire installation centers; and offers business delivery, travel, grocery, and various other services online. It also operates e-commerce websites. The company was formerly known as Costco Companies, Inc. and changed its name to Costco Wholesale Corporation in August 1999. Costco Wholesale Corporation was founded in 1976 and is based in Issaquah, Washington.",333000,"[{'maxAge': 1, 'name': 'Mr. Ron M. Vachris', 'age': 58, 'title': 'President, CEO & Director', 'yearBorn': 1965, 'fiscalYear': 2023, 'totalPay': 1238158, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Richard A. Galanti', 'age': 67, 'title': 'Executive VP & Director', 'yearBorn': 1956, 'fiscalYear': 2023, 'totalPay': 1041889, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Pierre  Riel', 'age': 60, 'title': 'Executive VP & COO of International Division', 'yearBorn': 1963, 'fiscalYear': 2023, 'totalPay': 1424619, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Russell D. Miller', 'age': 66, 'title': 'Senior EVP and COO of Warehouse Operations - U.S. & Mexico', 'yearBorn': 1957, 'fiscalYear': 2023, 'totalPay': 911538, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gary  Millerchip', 'age': 51, 'title': 'Executive VP & CFO', 'yearBorn': 1972, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Javier  Polit', 'age': 58, 'title': 'Executive VP and Chief Information & Digital Officer', 'yearBorn': 1965, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Patrick J. Callans', 'age': 61, 'title': 'Executive Vice President of Administration', 'yearBorn': 1962, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'David  Sherwood', 'title': 'Vice President of Finance & Investor Relations', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Sullivan', 'age': 63, 'title': 'Executive VP, General Counsel & Corporate Secretary', 'yearBorn': 1960, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Sheri  Flies', 'title': 'Senior Vice President of Global Sustainability & Compliance', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}]",8,4,3,1,2,1727740800,1703980800,http://phx.corporate-ir.net/phoenix.zhtml?c=83830&p=irol-irhome&cm_re=1_en-_-Bottom_Nav-_-Bottom_investor&lang=en-US,86400,2,893.49,896.02,894.99,905.68,893.49,896.02,894.99,905.68,4.64,0.0052,1730419200,0.2633,0.7,0.787,54.363358,45.78259,2180437,2180437,1813828,1535530,1535530,398398816256,540.23,923.83,1.5657068,890.4362,800.4409,4.36,0.0048797415,USD,397203439616,0.02895,441855085,443073984,6823294,7332130,1724976000,1727654400,0.0154,0.00189,0.71766,3.37,0.0154,443073984,53.308,16.867449,1725148800,1756684800,1725148800,0.09,7367000064,16.54,19.64,5.11,2:1,947808000,1.561,34.473,0.64201975,0.40128052,1.16,1721952000,NMS,EQUITY,COST,COST,Costco Wholesale Corporation,Costco Wholesale Corporation,521299800,America/New_York,EDT,ab9e914f-db40-3f4b-8924-8140f0082aa4,finmb_92817,-14400000,899.17,1065.0,675.0,937.22,967.5,2.1,buy,30,11143999488,25.152,11521999872,9948999680,0.391,0.966,254453006336,42.118,573.203,0.0836,0.30267,4467500032,11338999808,0.088,0.01,0.12613,0.04528,0.03817,USD,6.3501
