Date,Ticker,weighted positive sentiment score,weighted negative sentiment score,weighted neutral sentiment score,weighted compound sentiment score
2008-09-05,NVDA,0.0,0.612,0.388,-0.743
2008-10-29,NVDA,0.241,0.0,0.7590000000000001,0.5859
2009-03-16,NVDA,0.038,0.117,0.845,-0.5994
2009-03-30,NVDA,0.0,0.124,0.8759999999999999,-0.6059
2009-04-16,NVDA,0.35800000000000004,0.107,0.535,0.6908
2009-04-28,NVDA,0.143,0.10499999999999998,0.752,0.3485
2009-05-11,NVDA,0.0,0.209,0.791,-0.8591
2009-05-13,NVDA,0.18,0.0,0.82,0.6696
2009-05-27,NVDA,0.267,0.116,0.617,0.624
2009-06-26,NVDA,0.275,0.0,0.7250000000000001,0.22629999999999997
2009-07-22,NVDA,0.078,0.313,0.609,-0.6597
2009-08-28,NVDA,0.182,0.022,0.796,0.857
2009-09-01,NVDA,0.071,0.10000000000000002,0.83,-0.1779
2009-10-07,NVDA,0.0,0.474,0.526,-0.6597
2009-10-09,NVDA,0.182,0.16,0.658,0.1759
2009-10-13,NVDA,0.0,0.167,0.833,-0.25
2009-10-14,NVDA,0.0,0.213,0.787,-0.4019
2009-10-15,NVDA,0.127,0.0,0.8729999999999999,0.4404
2009-11-24,NVDA,0.207,0.0,0.793,0.8074
2010-04-01,NVDA,0.118,0.0,0.882,0.5574
2010-04-21,NVDA,0.162,0.0,0.838,0.6597
2010-04-30,NVDA,0.073,0.232,0.695,-0.7003
2010-05-17,NVDA,0.0,0.14,0.8599999999999999,-0.3818
2010-06-04,NVDA,0.067,0.135,0.798,-0.2732
2010-06-17,NVDA,0.059,0.11,0.831,-0.22629999999999997
2010-06-18,NVDA,0.0,0.306,0.694,-0.9424
2010-06-21,NVDA,0.18,0.0,0.82,0.296
2010-07-07,NVDA,0.081,0.0,0.919,0.1918
2010-08-16,NVDA,0.067,0.146,0.787,-0.25
2010-08-27,NVDA,0.069,0.097,0.833,-0.25
2010-09-20,NVDA,0.167,0.0,0.833,0.5574
2010-09-24,NVDA,0.0,0.115,0.885,-0.5994
2010-10-11,NVDA,0.045,0.092,0.864,-0.2023
2010-11-12,NVDA,0.063,0.164,0.7729999999999999,-0.6372
2010-11-16,NVDA,0.197,0.148,0.656,0.296
2010-12-20,NVDA,0.131,0.265,0.604,-0.3923
2010-12-21,NVDA,0.297,0.097,0.606,0.5106
2011-01-05,NVDA,0.0,0.209,0.791,-0.6142
2011-01-24,NVDA,0.0,0.206,0.7940000000000002,-0.5267
2011-02-14,NVDA,0.0,0.18557065217391308,0.8163541666666666,-0.16148605752961084
2011-02-15,NVDA,0.053,0.109,0.839,-0.2023
2011-05-25,NVDA,0.113,0.255,0.632,-0.8176
2011-06-07,NVDA,0.091,0.14,0.768,-0.3952
2011-06-24,NVDA,0.054,0.0,0.946,0.4215
2011-06-29,NVDA,0.091,0.268,0.642,-0.5719
2011-07-11,NVDA,0.135,0.3683913043478261,0.655578743211792,-0.8481
2011-07-14,NVDA,0.081,0.286,0.633,-0.8922
2011-07-19,NVDA,0.055,0.177,0.8882092760180996,-0.5136000000000001
2011-08-04,NVDA,0.283,0.059,0.658,0.891
2011-09-20,NVDA,0.07,0.312,0.618,-0.706
2011-09-23,NVDA,0.055,0.091,0.854,-0.0516
2011-09-28,NVDA,0.125,0.301,0.575,-0.7472
2011-10-14,NVDA,0.0,0.176,0.824,-0.4588
2011-10-17,NVDA,0.109,0.081,0.81,0.1779
2011-10-19,NVDA,0.128,0.0,0.872,0.4767
2011-11-18,NVDA,0.194,0.076,0.7299999999999999,0.5719
2011-11-23,NVDA,0.087,0.132,0.7810000000000001,-0.128
2011-11-25,NVDA,0.136,0.059,0.805,0.6002
2011-12-02,NVDA,0.189,0.0,0.811,0.2732
2011-12-15,NVDA,0.123,0.076,0.802,0.2617
2011-12-16,NVDA,0.0,0.135,0.865,-0.5574
2012-01-03,NVDA,0.077,0.055,0.867,0.22629999999999997
2012-01-04,NVDA,0.08979999999999999,0.18061218836565096,0.8296930213795884,-0.5634118081180812
2012-01-05,NVDA,0.06345217391304347,0.456,0.775927921623513,-0.6156
2012-01-06,NVDA,0.0,0.267,0.733,-0.6249
2012-01-18,NVDA,0.0,0.485,0.515,-0.5719
2012-01-25,NVDA,0.0,0.187,0.813,-0.4404
2012-01-26,NVDA,0.17,0.4122366148531952,0.6426258992805756,-0.2686
2012-02-10,NVDA,0.091,0.074,0.835,0.1779
2012-02-22,NVDA,0.062,0.142,0.796,-0.4019
2012-03-02,NVDA,0.0,0.191,0.809,-0.3818
2012-03-16,NVDA,0.153,0.11,0.8690322394933794,0.08779999999999999
2012-03-20,NVDA,0.108,0.11200000000000002,0.7810000000000001,-0.0258
2012-03-22,NVDA,0.0,0.305,0.8749410029498527,-0.8779
2012-03-28,NVDA,0.087,0.043,0.87,0.34
2012-04-04,NVDA,0.186,0.0,0.8140000000000001,0.1531
2012-04-09,NVDA,0.166,0.19,0.644,-0.1779
2012-04-11,NVDA,0.149,0.077,0.7729999999999999,0.3187
2012-05-03,NVDA,0.142,0.256,0.602,-0.4215
2012-05-08,NVDA,0.09,0.18,0.729,-0.5719
2012-06-01,NVDA,0.088,0.197,0.715,-0.715
2012-06-04,NVDA,0.10499999999999998,0.1434280701754386,0.8070881987577639,-0.40719999999999995
2012-06-12,NVDA,0.0,0.314,0.686,-0.8851
2012-06-26,NVDA,0.0,0.058,0.942,-0.2023
2012-06-28,NVDA,0.095,0.0,0.905,0.296
2012-07-23,NVDA,0.07,0.243,0.686,-0.891
2012-08-02,NVDA,0.107,0.028000000000000004,0.865,0.5994
2012-08-03,NVDA,0.0,0.148,0.852,-0.5423
2012-09-04,NVDA,0.059,0.16,0.7810000000000001,-0.5859
2012-10-08,NVDA,0.115,0.136,0.8925105774728416,-0.22629999999999997
2012-10-26,NVDA,0.0,0.129,0.871,-0.5267
2013-01-31,NVDA,0.0,0.104,0.8960000000000001,-0.2732
2013-02-08,NVDA,0.254,0.0,0.746,0.5267
2013-02-26,NVDA,0.158,0.176,0.667,-0.0772
2013-03-06,NVDA,0.067,0.094,0.838,-0.0772
2013-03-15,NVDA,0.107,0.039,0.854,0.3612
2013-03-25,NVDA,0.286,0.05600000000000001,0.8449529553679131,0.19790000000000005
2013-04-12,NVDA,0.195,0.0,0.805,0.4404
2013-05-08,NVDA,0.0,0.134,0.866,-0.6768
2013-05-09,NVDA,0.087,0.104,0.914583195135434,-0.0772
2013-05-10,NVDA,0.101,0.399,0.501,-0.9284
2013-05-28,NVDA,0.032,0.19,0.779,-0.7578999999999999
2013-05-29,NVDA,0.312,0.0,0.688,0.9485
2013-06-18,NVDA,0.107,0.043,0.85,0.3899
2013-07-18,NVDA,0.128,0.0,0.872,0.6908
2013-08-12,NVDA,0.3970000000000001,0.0,0.603,0.5574
2013-08-26,NVDA,0.05600000000000001,0.258,0.687,-0.6908
2013-09-10,NVDA,0.0,0.128,0.872,-0.5267
2013-10-04,NVDA,0.097,0.0,0.903,0.4019
2013-10-09,NVDA,0.0,0.048,0.952,-0.128
2013-10-17,NVDA,0.06,0.125,0.815,-0.296
2013-10-31,NVDA,0.08568263473053893,0.10440501792114697,0.8554493150684931,-0.5433652252820957
2013-11-07,NVDA,0.13550202429149796,0.097,0.8281207729468599,0.33770000000000006
2013-11-08,NVDA,0.17900000000000002,0.0,0.821,0.5719
2013-11-13,NVDA,0.171,0.0,0.8289999999999998,0.5106
2013-11-14,NVDA,0.201,0.394,0.7157558718861211,-0.5660999999999999
2013-12-03,NVDA,0.0,0.159,0.841,-0.7906
2013-12-05,NVDA,0.0,0.192,0.808,-0.22629999999999997
2013-12-09,NVDA,0.314,0.154,0.774355091383812,-0.2245000000000001
2014-01-08,NVDA,0.181,0.0,0.819,0.7578999999999999
2014-01-30,NVDA,0.091,0.0,0.909,0.2732
2014-03-20,NVDA,0.141,0.0,0.859,0.2023
2014-03-21,NVDA,0.204,0.241,0.556,-0.10269999999999999
2014-03-26,NVDA,0.051,0.381,0.568,-0.8768
2014-04-01,NVDA,0.042,0.185,0.774,-0.5859
2014-04-22,NVDA,0.147,0.097,0.755,0.10269999999999999
2014-04-25,NVDA,0.0,0.095,0.905,-0.296
2014-06-27,NVDA,0.198,0.0,0.802,0.4939
2014-07-11,NVDA,0.177,0.079,0.745,0.6808
2014-09-02,NVDA,0.19593922651933704,0.11200000000000002,0.7630209698558323,0.7325567056508908
2014-09-18,NVDA,0.0,0.328,0.672,-0.9136
2014-10-10,NVDA,0.068,0.0,0.932,0.4019
2014-10-16,NVDA,0.104,0.0,0.8960000000000001,0.357
2014-10-28,NVDA,0.286,0.0,0.714,0.4588
2014-11-06,NVDA,0.043,0.155,0.802,-0.5994
2014-11-28,NVDA,0.062,0.18872,0.7944080604534004,-0.545635106998265
2014-12-01,NVDA,0.246,0.0,0.754,0.7964
2014-12-02,NVDA,0.104,0.079,0.817,0.4404
2014-12-04,NVDA,0.0,0.173,0.9216907498631637,-0.8316
2014-12-24,NVDA,0.058,0.195,0.746,-0.7772
2015-01-15,NVDA,0.167,0.0,0.833,0.2023
2015-01-21,NVDA,0.023,0.026,0.951,-0.0516
2015-02-13,NVDA,0.0,0.21356230031948883,0.8540871369294606,-0.57329621407334
2015-02-18,NVDA,0.0,0.306,0.694,-0.8122
2015-03-19,NVDA,0.156,0.0,0.844,0.7184
2015-04-09,NVDA,0.134,0.0,0.866,0.1779
2015-04-24,NVDA,0.0,0.18,0.82,-0.6908
2015-05-05,NVDA,0.273,0.061,0.667,0.8316
2015-05-06,NVDA,0.081,0.077,0.842,0.0258
2015-05-08,NVDA,0.069,0.0,0.931,0.1779
2015-05-13,NVDA,0.039,0.317,0.643,-0.9081
2015-05-22,NVDA,0.079,0.158,0.764,-0.5106
2015-05-26,NVDA,0.194,0.111,0.694,0.296
2015-06-02,NVDA,0.085,0.0,0.915,0.5719
2015-06-04,NVDA,0.18,0.0,0.918901098901099,0.296
2015-06-08,NVDA,0.106,0.0,0.894,0.4939
2015-06-11,NVDA,0.153,0.135,0.712,0.1779
2015-06-22,NVDA,0.142,0.10000000000000002,0.7579999999999999,0.3182
2015-07-29,NVDA,0.0,0.128,0.872,-0.22629999999999997
2015-07-31,NVDA,0.085,0.067,0.848,0.1531
2015-08-06,NVDA,0.0,0.194,0.806,-0.6486
2015-08-12,NVDA,0.0,0.183,0.817,-0.4215
2015-08-13,NVDA,0.0,0.328,0.672,-0.5267
2015-08-14,NVDA,0.0,0.166,0.834,-0.38039999999999996
2015-08-24,NVDA,0.22,0.29,0.49,-0.4019
2015-08-28,NVDA,0.11030569948186529,0.0,0.9049745434421692,0.4806446291242867
2015-09-01,NVDA,0.088,0.0,0.912,0.4939
2015-09-08,NVDA,0.181,0.0,0.819,0.4767
2015-09-09,NVDA,0.087,0.23,0.683,-0.6369
2015-09-10,NVDA,0.061,0.028000000000000004,0.911,0.3612
2015-09-18,NVDA,0.185,0.0,0.815,0.5267
2015-09-28,NVDA,0.158,0.114,0.728,0.10269999999999999
2015-09-29,NVDA,0.0,0.08,0.92,-0.5423
2015-09-30,NVDA,0.281,0.0,0.7190000000000001,0.8554999999999999
2015-10-02,NVDA,0.16,0.457,0.383,-0.9517
2015-10-05,NVDA,0.21899999999999997,0.0,0.7810000000000001,0.10269999999999999
2015-10-09,NVDA,0.093,0.0,0.907,0.5106
2015-10-15,NVDA,0.164,0.0,0.836,0.0966
2015-10-22,NVDA,0.0,0.193,0.807,-0.8519
2015-10-28,NVDA,0.126,0.159,0.715,-0.3738
2015-10-30,NVDA,0.05960504201680673,0.027,0.9266427415002698,0.2656177952007603
2015-11-05,NVDA,0.0,0.326,0.674,-0.743
2015-11-10,NVDA,0.129,0.10499999999999998,0.766,0.2732
2015-11-24,NVDA,0.0,0.241,0.7590000000000001,-0.22629999999999997
2015-12-01,NVDA,0.113,0.248,0.638,-0.4404
2015-12-03,NVDA,0.131,0.054,0.8140000000000001,0.34
2015-12-21,NVDA,0.0,0.167,0.833,-0.7003
2015-12-31,NVDA,0.268,0.0,0.732,0.296
2016-01-22,NVDA,0.248,0.148,0.605,0.125
2016-02-01,NVDA,0.121,0.0,0.879,0.551
2016-02-04,NVDA,0.212,0.0,0.788,0.765
2016-02-24,NVDA,0.17302484472049687,0.08274545454545455,0.7606052805280528,0.3936682635796972
2016-03-08,NVDA,0.0,0.17,0.83,-0.6249
2016-03-24,NVDA,0.04900000000000001,0.043,0.908,0.0603
2016-03-31,NVDA,0.083,0.107,0.809,-0.2523
2016-04-05,NVDA,0.0,0.211,0.7890000000000001,-0.34
2016-04-26,NVDA,0.2636961538461538,0.104,0.6886409883720931,0.5286214953271028
2016-05-04,NVDA,0.099,0.065,0.836,0.2732
2016-05-10,NVDA,0.0,0.136,0.864,-0.3716
2016-05-19,NVDA,0.412,0.087,0.501,0.9063
2016-06-09,NVDA,0.091,0.0,0.909,0.3832
2016-06-17,NVDA,0.0,0.3,0.7,-0.4588
2016-07-04,NVDA,0.208,0.0,0.792,0.2732
2016-07-23,NVDA,0.375,0.0,0.625,0.5859
2016-08-07,NVDA,0.0,0.471,0.529,-0.8402
2016-08-28,NVDA,0.259,0.0,0.7410000000000001,0.4215
2016-09-04,NVDA,0.169,0.0,0.831,0.2584
2016-09-06,NVDA,0.172,0.0,0.828,0.3612
2016-09-07,NVDA,0.0,0.206,0.7940000000000002,-0.3818
2016-10-16,NVDA,0.291,0.197,0.513,0.2732
2016-10-24,NVDA,0.199,0.0,0.801,0.357
2016-10-27,NVDA,0.20299999999999999,0.172,0.625,0.10269999999999999
2016-11-17,NVDA,0.393,0.0,0.607,0.6351
2016-11-22,NVDA,0.168,0.254,0.9053855702094646,-0.3612
2016-12-14,NVDA,0.0,0.13,0.87,-0.0516
2016-12-18,NVDA,0.0,0.225,0.775,-0.4404
2016-12-23,NVDA,0.0,0.35800000000000004,0.642,-0.5994
2016-12-28,NVDA,0.321,0.309,0.8298540145985401,0.0258
2016-12-29,NVDA,0.202,0.0,0.798,0.5106
2017-01-14,NVDA,0.09800000000000002,0.0,0.902,0.0772
2017-01-25,NVDA,0.11412676056338027,0.19,0.8044518147684607,-0.19849999999999998
2017-02-03,NVDA,0.0,0.30825776965265084,0.7395849965588438,-0.6451137092134462
2017-02-06,NVDA,0.30043103448275865,0.255,0.64000625,0.35490000000000005
2017-02-07,NVDA,0.362,0.0,0.638,0.5267
2017-02-13,NVDA,0.0,0.313,0.687,-0.6249
2017-02-14,NVDA,0.0,0.255,0.745,-0.6249
2017-02-18,NVDA,0.15,0.156,0.694,-0.0258
2017-02-22,NVDA,0.3169363957597173,0.0,0.7303947001394699,0.49033870967741927
2017-03-09,NVDA,0.0,0.22,0.9035955056179775,-0.4767
2017-03-17,NVDA,0.277,0.0,0.723,0.3182
2017-03-22,NVDA,0.316,0.0,0.684,0.5719
2017-03-30,NVDA,0.20000000000000004,0.0,0.8000000000000002,0.25
2017-04-07,NVDA,0.0,0.113,0.887,-0.10269999999999999
2017-04-11,NVDA,0.22400000000000003,0.0,0.776,0.3818
2017-04-12,NVDA,0.32,0.0,0.68,0.5007
2017-04-20,NVDA,0.154,0.312,0.534,-0.3952
2017-05-08,NVDA,0.0,0.286,0.714,-0.4215
2017-05-11,NVDA,0.2058762886597938,0.124,0.8470514469453375,0.42655799530673816
2017-05-15,NVDA,0.0,0.174,0.826,-0.2732
2017-05-17,NVDA,0.422,0.0,0.578,0.743
2017-05-31,NVDA,0.09800000000000002,0.20152392947103273,0.7600770252324037,-0.392348865334964
2017-06-01,NVDA,0.0,0.308,0.692,-0.6124
2017-06-04,NVDA,0.537,0.0,0.8300539986329459,0.7003
2017-06-05,NVDA,0.0,0.22400000000000003,0.9021261261261262,-0.3818
2017-06-06,NVDA,0.0,0.155,0.845,-0.296
2017-06-07,NVDA,0.0,0.339,0.9157914317925592,-0.6249
2017-06-09,NVDA,0.0,0.313,0.687,-0.6249
2017-06-23,NVDA,0.247,0.0,0.753,0.3182
2017-07-10,NVDA,0.0,0.255,0.745,-0.34
2017-07-12,NVDA,0.369,0.0,0.631,0.6249
2017-07-13,NVDA,0.0,0.302,0.698,-0.3818
2017-07-20,NVDA,0.0,0.32056375838926177,0.7115783475783477,-0.43089841053023714
2017-08-01,NVDA,0.34237577639751554,0.35500000000000004,0.6340109890109891,0.12359999999999999
2017-08-11,NVDA,0.0,0.375,0.625,-0.7184
2017-08-14,NVDA,0.255,0.157,0.588,0.128
2017-08-15,NVDA,0.2245011135857461,0.0,0.8635049000392002,0.4131882753587935
2017-08-23,NVDA,0.20000000000000004,0.217,0.583,-0.0516
2017-08-28,NVDA,0.167,0.0,0.833,0.3818
2017-09-23,NVDA,0.46,0.0,0.54,0.504
2017-09-25,NVDA,0.245,0.0,0.755,0.3818
2017-09-26,NVDA,0.0,0.412,0.588,-0.6808
2017-10-19,NVDA,0.21899999999999997,0.0,0.7810000000000001,0.4754
2017-10-24,NVDA,0.206,0.0,0.7940000000000002,0.3818
2017-11-01,NVDA,0.715,0.0,0.285,0.7595
2017-11-28,NVDA,0.42999999999999994,0.0,0.57,0.7003
2017-12-05,NVDA,0.168,0.248,0.584,-0.2732
2017-12-11,NVDA,0.17,0.19600000000000004,0.634,-0.11539999999999999
2017-12-18,NVDA,0.0,0.287,0.713,-0.561
2017-12-21,NVDA,0.409,0.0,0.591,0.8402
2018-01-08,NVDA,0.0,0.411,0.589,-0.7425
2018-01-17,NVDA,0.0,0.216,0.7840000000000001,-0.296
2018-01-25,NVDA,0.0,0.187,0.813,-0.3182
2018-01-26,NVDA,0.0,0.113,0.887,-0.10269999999999999
2018-01-31,NVDA,0.217,0.0,0.7829999999999999,0.3612
2018-02-12,NVDA,0.427,0.0,0.8444558169103623,0.7717
2018-02-13,NVDA,0.0,0.18600595238095238,0.8356358173076922,-0.2656177952007603
2018-02-14,NVDA,0.17,0.163,0.866760047990402,0.0258
2018-02-25,NVDA,0.217,0.0,0.7829999999999999,0.3612
2018-03-02,NVDA,0.0,0.119,0.944264221158958,-0.22629999999999997
2018-03-08,NVDA,0.0,0.265,0.735,-0.5574
2018-04-10,NVDA,0.259,0.0,0.7410000000000001,0.6369
2018-05-03,NVDA,0.0,0.286,0.714,-0.6124
2018-09-25,NVDA,0.0,0.204,0.796,-0.3182
2018-10-13,NVDA,0.0,0.178,0.822,-0.3818
2019-01-13,NVDA,0.0,0.167,0.833,-0.296
2019-01-28,NVDA,0.182,0.212,0.606,-0.0772
2019-07-24,NVDA,0.0,0.137,0.863,-0.22629999999999997
2020-03-04,NVDA,0.0,0.259,0.7410000000000001,-0.4215
2020-03-22,NVDA,0.0,0.204,0.796,-0.3182
2020-07-08,NVDA,0.266,0.0,0.734,0.4404
2020-09-26,NVDA,0.0,0.363,0.637,-0.6908
2021-05-22,NVDA,0.0,0.158,0.842,-0.128
2021-06-24,NVDA,0.194,0.0,0.806,0.34
2021-11-10,NVDA,0.0,0.204,0.796,-0.3182
2021-11-11,NVDA,0.213,0.493,0.294,-0.5859
2022-01-25,NVDA,0.0,0.109,0.891,-0.0258
2022-03-19,NVDA,0.464,0.0,0.536,0.6369
2022-03-25,NVDA,0.208,0.0,0.792,0.2732
2022-07-31,NVDA,0.0,0.415,0.585,-0.7964
2022-09-25,NVDA,0.342,0.0,0.658,0.3818
2022-10-11,NVDA,0.0,0.304,0.875245283018868,-0.5213
2022-11-24,NVDA,0.0,0.189,0.811,-0.21819999999999998
2022-12-08,NVDA,0.0,0.266,0.734,-0.4404
2023-01-02,NVDA,0.0,0.328,0.672,-0.6597
2023-01-10,NVDA,0.0,0.157,0.843,-0.0772
2023-01-15,NVDA,0.16,0.0,0.9269565217391305,0.2732
2023-02-09,NVDA,0.281,0.0,0.7190000000000001,0.5994
2023-03-09,NVDA,0.0,0.384,0.616,-0.5213
2023-03-13,NVDA,0.221,0.0,0.779,0.5267
2023-04-28,NVDA,0.0,0.279,0.721,-0.4767
2023-06-05,NVDA,0.222,0.0,0.778,0.25
2023-06-27,NVDA,0.0,0.341,0.659,-0.4767
2023-08-03,NVDA,0.294,0.0,0.8783329425556857,0.3612
2023-08-13,NVDA,0.0,0.274,0.726,-0.5267
2023-09-12,NVDA,0.17,0.337,0.7319648991784914,-0.26280000000000003
2023-09-23,NVDA,0.479,0.0,0.521,0.5574
2023-10-02,NVDA,0.115,0.42299999999999993,0.462,-0.6124
2023-10-18,NVDA,0.456,0.0,0.544,0.7717
2023-10-24,NVDA,0.184,0.0,0.816,0.2023
2023-12-15,NVDA,0.375,0.0,0.625,0.802
2024-01-03,NVDA,0.0,0.271,0.885737998843262,-0.3818
2024-01-09,NVDA,0.0,0.19416580310880824,0.807278810408922,-0.3365030229007633
2024-01-20,NVDA,0.241,0.0,0.7590000000000001,0.5859
2024-04-22,NVDA,0.524,0.0,0.476,0.765
2024-05-11,NVDA,0.0,0.51,0.49,-0.6369
2024-05-17,NVDA,0.0,0.19600000000000004,0.804,-0.296
2024-06-05,NVDA,0.211,0.0,0.7890000000000001,0.34
2024-06-18,NVDA,0.404,0.0,0.596,0.5256
2024-06-30,NVDA,0.231,0.0,0.769,0.34
2024-07-10,NVDA,0.231,0.0,0.769,0.4019
2024-07-19,NVDA,0.0,0.231,0.769,-0.128
2024-09-08,NVDA,0.451,0.0,0.549,0.6249
2024-10-22,NVDA,0.0,0.383,0.617,-0.4767
2024-10-24,NVDA,0.0,0.20000000000000004,0.8000000000000002,-0.3612
