Date,Ticker,weighted positive sentiment score,weighted negative sentiment score,weighted neutral sentiment score,weighted compound sentiment score
2005-06-22,MSFT,0.0,0.35500000000000004,0.645,-0.296
2005-06-24,MSFT,0.293,0.0,0.707,0.4404
2005-07-18,MSFT,0.0,0.195,0.9130332409972298,-0.2363
2005-07-26,MSFT,0.0,0.29,0.7100000000000001,-0.6705
2005-07-29,MSFT,0.232,0.208,0.56,0.0772
2005-09-15,MSFT,0.0,0.524,0.476,-0.6705
2005-09-22,MSFT,0.205,0.4763631406761178,0.5238496583143508,-0.5933945895522388
2005-10-20,MSFT,0.231,0.0,0.769,0.5106
2005-10-25,MSFT,0.0,0.333,0.667,-0.128
2005-11-09,MSFT,0.0,0.306,0.8746375442739079,-0.296
2005-11-11,MSFT,0.528,0.0,0.472,0.6808
2005-11-18,MSFT,0.252,0.0,0.748,0.4005
2005-11-29,MSFT,0.074,0.291,0.635,-0.6249
2005-12-01,MSFT,0.0,0.333,0.667,-0.4574
2005-12-28,MSFT,0.0,0.32,0.8704761904761905,-0.5106
2006-01-19,MSFT,0.0,0.59,0.41,-0.802
2006-01-27,MSFT,0.0,0.244,0.756,-0.4404
2006-03-07,MSFT,0.0,0.764,0.236,-0.8658000000000001
2006-03-21,MSFT,0.294,0.0,0.706,0.3612
2006-04-07,MSFT,0.0,0.615,0.38499999999999995,-0.8402
2006-06-26,MSFT,0.263,0.0,0.737,0.3612
2006-06-27,MSFT,0.29920168067226893,0.0,0.7032206405693952,0.4232319461444308
2006-06-28,MSFT,0.324,0.184,0.75256836461126,0.13770000000000004
2006-07-24,MSFT,0.191,0.0,0.809,0.2235
2006-08-17,MSFT,0.0,0.251,0.749,-0.5719
2006-09-14,MSFT,0.0,0.435,0.565,-0.6597
2006-09-19,MSFT,0.0,0.359,0.641,-0.4215
2006-10-03,MSFT,0.0,0.231,0.769,-0.2023
2006-10-16,MSFT,0.20999999999999996,0.14,0.65,0.2401
2006-11-01,MSFT,0.314,0.19,0.496,0.3612
2006-11-15,MSFT,0.262,0.0,0.738,0.4939
2006-11-22,MSFT,0.32,0.0,0.68,0.5106
2006-11-28,MSFT,0.403,0.0,0.597,0.4019
2006-11-30,MSFT,0.263,0.0,0.737,0.3612
2007-01-03,MSFT,0.19,0.197,0.612,-0.0258
2007-02-06,MSFT,0.0,0.286,0.714,-0.5574
2007-02-07,MSFT,0.828,0.0,0.172,0.5859
2007-02-14,MSFT,0.545,0.0,0.455,0.5574
2007-03-07,MSFT,0.0,0.462,0.538,-0.6486
2007-05-03,MSFT,0.151,0.0,0.849,0.1531
2007-05-16,MSFT,0.096,0.163,0.7410000000000001,-0.22629999999999997
2007-06-13,MSFT,0.197,0.192,0.611,0.015
2007-07-03,MSFT,0.13,0.0,0.87,0.128
2007-07-05,MSFT,0.12,0.0,0.88,0.128
2007-07-16,MSFT,0.577,0.231,0.6462164429530202,-0.03479999999999994
2007-08-22,MSFT,0.0,0.286,0.714,-0.4215
2007-09-24,MSFT,0.0,0.252,0.748,-0.4019
2007-09-26,MSFT,0.21499999999999997,0.0,0.785,0.2944
2007-10-17,MSFT,0.32,0.0,0.8704761904761905,0.5106
2007-10-18,MSFT,0.0,0.634,0.7320508083140878,-0.6369
2007-10-30,MSFT,0.125,0.283,0.592,-0.5267
2007-11-01,MSFT,0.0,0.469,0.531,-0.6486
2007-11-14,MSFT,0.0,0.189,0.811,-0.4939
2007-11-27,MSFT,0.0,0.474,0.526,-0.6705
2007-12-06,MSFT,0.333,0.0,0.667,0.3612
2008-02-01,MSFT,0.0,0.211,0.9403087128002867,-0.1531
2008-02-11,MSFT,0.207,0.252,0.541,-0.128
2008-02-20,MSFT,0.508,0.0,0.492,0.7351000000000001
2008-07-30,MSFT,0.303,0.214,0.483,0.3147
2008-08-12,MSFT,0.0,0.32,0.68,-0.6908
2008-09-08,MSFT,0.0,0.264,0.736,-0.6486
2008-09-09,MSFT,0.187,0.277,0.536,-0.5966
2008-09-16,MSFT,0.0,0.412,0.588,-0.5423
2008-09-23,MSFT,0.103,0.31,0.8069999999999999,-0.2488
2008-10-03,MSFT,0.20999999999999996,0.0,0.79,0.7269
2008-10-08,MSFT,0.0,0.163,0.8370000000000001,-0.5994
2008-10-09,MSFT,0.0,0.37,0.63,-0.8554999999999999
2008-10-16,MSFT,0.0,0.388,0.612,-0.5859
2008-10-17,MSFT,0.0,0.375,0.625,-0.34
2008-10-20,MSFT,0.082,0.297,0.621,-0.765
2008-10-22,MSFT,0.054,0.11,0.836,-0.3244
2008-10-28,MSFT,0.0,0.243,0.757,-0.6705
2008-11-05,MSFT,0.0,0.364,0.636,-0.8402
2008-11-13,MSFT,0.0,0.345,0.655,-0.857
2008-11-14,MSFT,0.0,0.304,0.696,-0.5423
2008-11-28,MSFT,0.0,0.394,0.606,-0.7578999999999999
2008-12-31,MSFT,0.0,0.25521611001964634,0.7457444668008049,-0.2658006701129619
2009-01-16,MSFT,0.0,0.331,0.669,-0.872
2009-01-20,MSFT,0.0,0.51,0.49,-0.8871
2009-01-26,MSFT,0.0,0.294,0.706,-0.3612
2009-01-30,MSFT,0.075,0.141,0.7840000000000001,-0.4767
2009-02-24,MSFT,0.22533942558746736,0.253869918699187,0.5648684444444445,-0.4623999999999999
2009-02-25,MSFT,0.0,0.074,0.926,-0.4023
2009-03-04,MSFT,0.0,0.153,0.847,-0.2023
2009-03-19,MSFT,0.038,0.138,0.823,-0.7469000000000001
2009-03-20,MSFT,0.059,0.21899999999999997,0.722,-0.8043
2009-03-23,MSFT,0.116,0.0,0.884,0.3612
2009-04-03,MSFT,0.115,0.247,0.638,-0.4767
2009-04-08,MSFT,0.187,0.0,0.813,0.3182
2009-04-14,MSFT,0.078,0.176,0.746,-0.5106
2009-04-15,MSFT,0.0,0.415,0.585,-0.7964
2009-04-21,MSFT,0.116,0.152,0.732,-0.1531
2009-04-24,MSFT,0.059,0.245,0.696,-0.8807000000000001
2009-04-28,MSFT,0.143,0.10499999999999998,0.752,0.3485
2009-05-01,MSFT,0.0,0.391,0.609,-0.6705
2009-05-04,MSFT,0.0,0.22,0.78,-0.6705
2009-05-27,MSFT,0.06,0.197,0.744,-0.8519
2009-05-29,MSFT,0.059,0.2888821490467938,0.6843460410557186,-0.7831915825415677
2009-06-03,MSFT,0.231,0.0,0.769,0.34
2009-06-05,MSFT,0.079,0.134,0.788,-0.3182
2009-06-18,MSFT,0.0,0.141,0.859,-0.533
2009-06-26,MSFT,0.275,0.0,0.7250000000000001,0.22629999999999997
2009-06-29,MSFT,0.0,0.146,0.854,-0.0516
2009-07-16,MSFT,0.264,0.349,0.388,-0.2732
2009-07-24,MSFT,0.125,0.16902366863905327,0.7735013020833332,-0.29925150690258606
2009-07-27,MSFT,0.0,0.2718553719008265,0.7675316622691293,-0.46923783739029634
2009-07-28,MSFT,0.05000000000000001,0.149,0.802,-0.5574
2009-07-30,MSFT,0.0,0.318,0.682,-0.4215
2009-08-06,MSFT,0.119,0.074,0.807,0.3147
2009-08-10,MSFT,0.0,0.185,0.815,-0.6486
2009-08-12,MSFT,0.248,0.0,0.752,0.5106
2009-08-19,MSFT,0.0,0.17819093851132686,0.8498290952099349,-0.6817804628890662
2009-08-21,MSFT,0.11200000000000002,0.14541522491349482,0.8051988742964352,-0.5761818013302802
2009-08-24,MSFT,0.294,0.0,0.706,0.7844999999999999
2009-08-25,MSFT,0.201,0.088,0.7110000000000001,0.4019
2009-09-03,MSFT,0.095,0.238,0.667,-0.5423
2009-10-06,MSFT,0.033,0.251,0.7160000000000001,-0.8779
2009-10-13,MSFT,0.0,0.53,0.47,-0.836
2009-10-16,MSFT,0.05600000000000001,0.119,0.824,-0.4404
2009-10-19,MSFT,0.0,0.494,0.506,-0.9136
2009-10-26,MSFT,0.149,0.21724285714285713,0.7335045422781271,-0.6048577791662947
2009-10-28,MSFT,0.089,0.281,0.63,-0.7351000000000001
2009-11-02,MSFT,0.109,0.0,0.891,0.0258
2009-11-09,MSFT,0.0,0.161,0.839,-0.5859
2009-11-18,MSFT,0.0,0.173,0.827,-0.7578999999999999
2009-11-20,MSFT,0.039,0.204,0.757,-0.8442
2009-12-02,MSFT,0.0,0.364,0.636,-0.9638
2009-12-04,MSFT,0.087,0.0,0.9130000000000001,0.3182
2009-12-22,MSFT,0.089,0.228,0.683,-0.6887
2010-01-04,MSFT,0.0,0.058,0.942,-0.0572
2010-01-11,MSFT,0.251,0.269,0.479,-0.0772
2010-01-13,MSFT,0.08341717791411044,0.381,0.7715219780219781,-0.33770000000000006
2010-01-19,MSFT,0.0,0.26,0.74,-0.9243
2010-01-20,MSFT,0.177,0.118,0.705,0.2282
2010-01-25,MSFT,0.113,0.094,0.792,0.128
2010-01-27,MSFT,0.183,0.23,0.587,-0.2411
2010-02-01,MSFT,0.085,0.177,0.738,-0.6908
2010-02-03,MSFT,0.0,0.292,0.708,-0.7351000000000001
2010-02-04,MSFT,0.096,0.159,0.745,-0.6829
2010-02-10,MSFT,0.115,0.24762376237623762,0.7430526315789474,-0.4751
2010-02-23,MSFT,0.142,0.175,0.684,-0.5267
2010-02-24,MSFT,0.0,0.556,0.444,-0.6124
2010-03-01,MSFT,0.053,0.421,0.526,-0.9571
2010-03-03,MSFT,0.039,0.29303389830508475,0.7210923076923077,-0.5845412739086666
2010-03-09,MSFT,0.111,0.133,0.756,-0.128
2010-03-12,MSFT,0.212,0.23105217391304347,0.7215419265419265,-0.1883
2010-03-31,MSFT,0.0,0.474,0.8366159895150722,-0.6705
2010-04-05,MSFT,0.0,0.32,0.68,-0.6908
2010-04-06,MSFT,0.0,0.33080623973727424,0.8295529067335843,-0.5781244901777362
2010-04-07,MSFT,0.0,0.21899999999999997,0.7810000000000001,-0.6801
2010-04-13,MSFT,0.11,0.145,0.746,-0.2023
2010-04-22,MSFT,0.132,0.0,0.868,0.7003
2010-05-10,MSFT,0.0,0.37,0.63,-0.6908
2010-05-11,MSFT,0.029,0.3931785216178521,0.6420063795853269,-0.812821091134532
2010-05-12,MSFT,0.0,0.249,0.751,-0.6486
2010-05-13,MSFT,0.073,0.3698328767123288,0.608796157059315,-0.893125797783003
2010-05-17,MSFT,0.243,0.14,0.8117804576376004,0.2878
2010-05-20,MSFT,0.0,0.286,0.714,-0.8316
2010-06-08,MSFT,0.0,0.257,0.8904469305794608,-0.7906
2010-06-16,MSFT,0.0,0.076,0.924,-0.34
2010-06-30,MSFT,0.0,0.282,0.718,-0.6249
2010-07-07,MSFT,0.082,0.13,0.8946442953020134,-0.07239999999999998
2010-07-20,MSFT,0.138,0.171,0.69,-0.2462
2010-07-23,MSFT,0.0,0.216,0.7840000000000001,-0.296
2010-08-02,MSFT,0.04,0.35,0.611,-0.9571
2010-08-17,MSFT,0.0,0.444,0.556,-0.886
2010-08-19,MSFT,0.0,0.318,0.682,-0.8689
2010-08-25,MSFT,0.195,0.0,0.805,0.4404
2010-08-26,MSFT,0.0,0.49,0.51,-0.8261
2010-09-07,MSFT,0.297,0.0,0.703,0.8793
2010-09-10,MSFT,0.0,0.286,0.714,-0.9042
2010-09-22,MSFT,0.0,0.333,0.667,-0.5423
2010-09-23,MSFT,0.0,0.193,0.807,-0.4767
2010-10-11,MSFT,0.185,0.123,0.692,0.5106
2010-11-01,MSFT,0.10000000000000002,0.13354700854700854,0.8330432172869147,-0.045000000000000005
2010-11-05,MSFT,0.0,0.422,0.578,-0.9565
2010-12-02,MSFT,0.0,0.058,0.942,-0.296
2010-12-08,MSFT,0.08997041420118344,0.161,0.8478306403351287,0.003700000000000056
2010-12-16,MSFT,0.255,0.326,0.418,-0.4019
2010-12-17,MSFT,0.088,0.187,0.7250000000000001,-0.6562
2010-12-23,MSFT,0.0,0.167,0.833,-0.10269999999999999
2010-12-31,MSFT,0.0,0.545,0.455,-0.5574
2011-02-02,MSFT,0.062,0.214,0.724,-0.7096
2011-02-15,MSFT,0.0,0.323,0.677,-0.5106
2011-02-23,MSFT,0.0,0.143,0.857,-0.6705
2011-03-08,MSFT,0.089,0.22,0.691,-0.25
2011-03-24,MSFT,0.0,0.091,0.909,-0.4939
2011-04-08,MSFT,0.20000000000000004,0.161,0.639,0.10269999999999999
2011-04-15,MSFT,0.059,0.17,0.771,-0.5106
2011-04-18,MSFT,0.0,0.346,0.654,-0.5719
2011-05-10,MSFT,0.092,0.271,0.8587470983506414,-0.7988
2011-05-19,MSFT,0.0,0.333,0.667,-0.5423
2011-06-08,MSFT,0.13295934959349595,0.08738297872340425,0.8130718711276332,0.35455011990407675
2011-06-15,MSFT,0.192,0.266,0.541,-0.7114
2011-06-17,MSFT,0.0,0.623,0.377,-0.765
2011-06-20,MSFT,0.186,0.305,0.508,-0.34
2011-06-24,MSFT,0.054,0.0,0.946,0.4215
2011-06-29,MSFT,0.20000000000000004,0.0,0.8000000000000002,0.128
2011-07-06,MSFT,0.0,0.324,0.676,-0.8885
2011-07-07,MSFT,0.0,0.20299999999999999,0.797,-0.7520999999999999
2011-07-08,MSFT,0.146,0.142,0.712,0.0314
2011-07-12,MSFT,0.081,0.113,0.806,-0.0772
2011-07-20,MSFT,0.0,0.359,0.641,-0.8126
2011-07-26,MSFT,0.0,0.141,0.859,-0.3182
2011-07-28,MSFT,0.0,0.333,0.667,-0.8886
2011-08-15,MSFT,0.0,0.184,0.816,-0.6705
2011-08-26,MSFT,0.222,0.0,0.778,0.4847
2011-09-06,MSFT,0.0,0.115,0.9460079575596817,-0.296
2011-10-06,MSFT,0.107,0.0,0.893,0.3875
2011-10-10,MSFT,0.093,0.25,0.656,-0.8699000000000001
2011-10-14,MSFT,0.0,0.3,0.7,-0.9287
2011-10-20,MSFT,0.0,0.117,0.883,-0.6249
2011-10-24,MSFT,0.11200000000000002,0.143,0.746,-0.3336
2011-12-01,MSFT,0.0,0.231,0.769,-0.8126
2011-12-14,MSFT,0.157,0.093,0.75,0.2023
2011-12-19,MSFT,0.0,0.468,0.532,-0.9217
2011-12-28,MSFT,0.0,0.278,0.722,-0.9451
2011-12-30,MSFT,0.181,0.326,0.492,-0.5191
2012-01-03,MSFT,0.025000000000000005,0.172,0.802,-0.8176
2012-01-11,MSFT,0.099,0.284,0.616,-0.8519
2012-01-12,MSFT,0.048,0.38004521276595743,0.5998507089241034,-0.8876468144359192
2012-01-17,MSFT,0.0,0.288,0.712,-0.836
2012-02-07,MSFT,0.318,0.091,0.8116939032055311,-0.40790000000000004
2012-02-09,MSFT,0.0,0.503,0.497,-0.8442
2012-02-22,MSFT,0.062,0.142,0.796,-0.4019
2012-02-27,MSFT,0.0,0.277,0.723,-0.9559
2012-03-01,MSFT,0.09,0.079,0.83,0.0772
2012-03-07,MSFT,0.091,0.482,0.427,-0.7506
2012-03-14,MSFT,0.094,0.117,0.7890000000000001,-0.2023
2012-03-16,MSFT,0.075,0.206,0.718,-0.785
2012-03-28,MSFT,0.0,0.205,0.795,-0.6369
2012-04-13,MSFT,0.037,0.122,0.841,-0.7391
2012-04-18,MSFT,0.332,0.336,0.332,-0.0258
2012-05-02,MSFT,0.259,0.252,0.8322818791946308,0.0258
2012-05-03,MSFT,0.0,0.169,0.831,-0.6486
2012-05-04,MSFT,0.0,0.533,0.467,-0.8402
2012-05-08,MSFT,0.09,0.30079856115107917,0.6948949397590362,-0.7776131643645792
2012-05-15,MSFT,0.064,0.20000000000000004,0.735,-0.8554999999999999
2012-05-18,MSFT,0.142,0.0,0.858,0.765
2012-06-04,MSFT,0.0,0.154,0.8459999999999999,-0.4588
2012-06-07,MSFT,0.082,0.237,0.681,-0.872
2012-06-12,MSFT,0.0,0.286,0.714,-0.765
2012-06-14,MSFT,0.0,0.258,0.7419999999999999,-0.8955
2012-06-27,MSFT,0.0,0.314,0.686,-0.6705
2012-06-28,MSFT,0.08014093959731544,0.079,0.8859294184076792,0.11809999999999997
2012-07-05,MSFT,0.117,0.078,0.805,0.3818
2012-07-10,MSFT,0.0,0.54,0.46,-0.8554999999999999
2012-07-11,MSFT,0.12,0.275,0.604,-0.5116
2012-07-24,MSFT,0.058,0.255,0.687,-0.9042
2012-08-01,MSFT,0.0,0.31,0.69,-0.2023
2012-08-15,MSFT,0.31,0.0,0.69,0.5574
2012-08-17,MSFT,0.027,0.16,0.813,-0.7506
2012-08-20,MSFT,0.043,0.34833137829912025,0.6387741176470589,-0.8040544512931308
2012-08-21,MSFT,0.035,0.3236790697674419,0.6595034116755117,-0.9405680489101541
2012-08-29,MSFT,0.062,0.11,0.828,-0.2732
2012-08-31,MSFT,0.174,0.0,0.826,0.22629999999999997
2012-09-04,MSFT,0.055,0.10499999999999998,0.839,-0.4215
2012-09-06,MSFT,0.0,0.136,0.864,-0.4588
2012-09-11,MSFT,0.0,0.571,0.429,-0.8402
2012-10-19,MSFT,0.12056034482758622,0.352,0.7413246294989415,-0.1965
2012-11-21,MSFT,0.0,0.239,0.761,-0.9117
2012-11-26,MSFT,0.135,0.176,0.689,-0.3612
2012-12-07,MSFT,0.0,0.495,0.505,-0.8677
2012-12-24,MSFT,0.045,0.128,0.828,-0.34
2012-12-28,MSFT,0.0,0.492,0.508,-0.8658000000000001
2012-12-31,MSFT,0.099,0.263,0.638,-0.85
2013-01-09,MSFT,0.0,0.40599999999999997,0.594,-0.8481
2013-01-11,MSFT,0.0,0.37,0.63,-0.6908
2013-01-17,MSFT,0.0,0.37,0.63,-0.6908
2013-01-18,MSFT,0.089,0.23438337801608583,0.7722509752925878,-0.6142581841990398
2013-01-31,MSFT,0.0,0.104,0.8960000000000001,-0.2732
2013-02-04,MSFT,0.0,0.091,0.909,-0.3818
2013-02-05,MSFT,0.0,0.321,0.679,-0.875
2013-02-15,MSFT,0.0,0.268,0.732,-0.5267
2013-02-22,MSFT,0.17,0.46,0.37,-0.602
2013-03-06,MSFT,0.247,0.0,0.753,0.3182
2013-03-13,MSFT,0.0,0.139,0.861,-0.7152
2013-03-15,MSFT,0.107,0.039,0.854,0.3612
2013-03-25,MSFT,0.082,0.08,0.838,0.015
2013-03-28,MSFT,0.381,0.0,0.619,0.7506
2013-04-01,MSFT,0.0,0.20000000000000004,0.8000000000000002,-0.6705
2013-04-16,MSFT,0.0,0.212,0.788,-0.6166
2013-04-17,MSFT,0.095,0.082,0.823,0.0772
2013-04-18,MSFT,0.05000000000000001,0.4669123505976096,0.6402759197324416,-0.7979233090269046
2013-04-25,MSFT,0.0,0.3628465855940131,0.6472723977213879,-0.7439311305840373
2013-04-30,MSFT,0.326,0.0,0.674,0.4404
2013-05-02,MSFT,0.221,0.369,0.41,-0.4215
2013-05-14,MSFT,0.10499999999999998,0.0,0.895,0.4019
2013-05-20,MSFT,0.096,0.058,0.8459999999999999,0.25
2013-05-29,MSFT,0.0,0.257,0.743,-0.8934
2013-06-07,MSFT,0.0,0.108,0.892,-0.3182
2013-06-10,MSFT,0.19600000000000004,0.0,0.804,0.296
2013-06-24,MSFT,0.0,0.305,0.695,-0.9062
2013-07-05,MSFT,0.11200000000000002,0.091,0.797,0.22629999999999997
2013-07-09,MSFT,0.113,0.245,0.642,-0.5095
2013-07-10,MSFT,0.0,0.20000000000000004,0.8000000000000002,-0.5423
2013-07-18,MSFT,0.114,0.174,0.713,-0.4019
2013-07-22,MSFT,0.102,0.145,0.753,-0.253
2013-07-25,MSFT,0.067,0.21499999999999997,0.718,-0.7003
2013-08-09,MSFT,0.12232142857142857,0.0,0.8893018018018019,0.4144084860657796
2013-08-12,MSFT,0.073,0.22727602905569005,0.758110964332893,-0.763891441265882
2013-08-16,MSFT,0.088,0.0,0.912,0.3612
2013-08-20,MSFT,0.0,0.188,0.8119999999999999,-0.4588
2013-08-30,MSFT,0.0,0.148,0.852,-0.5423
2013-09-11,MSFT,0.0,0.458,0.542,-0.7755
2013-09-20,MSFT,0.213,0.09,0.697,0.4588
2013-10-01,MSFT,0.0,0.184,0.816,-0.5426
2013-10-04,MSFT,0.097,0.0,0.903,0.4019
2013-10-07,MSFT,0.0,0.474,0.526,-0.6705
2013-10-16,MSFT,0.225,0.0,0.775,0.4404
2013-10-18,MSFT,0.0,0.409,0.591,-0.875
2013-10-23,MSFT,0.0,0.114,0.886,-0.2023
2013-10-28,MSFT,0.158,0.041,0.801,0.6597
2013-10-29,MSFT,0.0,0.302,0.698,-0.3818
2013-10-31,MSFT,0.08439024390243903,0.10440501792114697,0.8560535784122018,-0.5444081081081081
2013-11-07,MSFT,0.162,0.0,0.838,0.4404
2013-11-08,MSFT,0.1483951612903226,0.166,0.8736527455529776,0.16999999999999996
2013-11-11,MSFT,0.099,0.059,0.842,0.2596
2013-11-13,MSFT,0.171,0.278,0.7791908446163764,-0.38280000000000003
2013-11-14,MSFT,0.204,0.394,0.7138744650499287,-0.5570999999999999
2013-11-22,MSFT,0.139,0.128,0.733,0.031
2013-11-29,MSFT,0.0,0.2588291262135922,0.7429609427609428,-0.44755841285179365
2013-12-06,MSFT,0.0,0.412,0.588,-0.743
2013-12-09,MSFT,0.2652155388471178,0.15450161812297736,0.7695951134380454,-0.2439807840574976
2013-12-12,MSFT,0.128,0.45,0.422,-0.9675
2013-12-13,MSFT,0.038,0.0,0.9813679918450561,0.2023
2013-12-27,MSFT,0.259,0.193,0.547,0.2621
2014-01-02,MSFT,0.0,0.144,0.856,-0.4019
2014-01-03,MSFT,0.17258227848101265,0.087,0.798525360050094,0.5366838733431518
2014-01-06,MSFT,0.0,0.626,0.374,-0.7717
2014-01-15,MSFT,0.0,0.223,0.9024924029262802,-0.836
2014-01-22,MSFT,0.081,0.185,0.734,-0.7351000000000001
2014-01-27,MSFT,0.0,0.129,0.871,-0.4767
2014-02-07,MSFT,0.27,0.0,0.7299999999999999,0.5719
2014-02-11,MSFT,0.063,0.069,0.9386638115631691,-0.0516
2014-03-10,MSFT,0.0,0.25875542406311636,0.7482846617548561,-0.5622135213724919
2014-03-20,MSFT,0.141,0.0,0.9348472296933835,0.2023
2014-03-21,MSFT,0.17312499999999997,0.2001412429378531,0.8391304893350063,-0.44229520626120983
2014-03-27,MSFT,0.0,0.377,0.623,-0.501
2014-04-24,MSFT,0.0,0.265,0.735,-0.5574
2014-04-29,MSFT,0.0,0.247,0.753,-0.3818
2014-05-01,MSFT,0.0,0.115,0.885,-0.5423
2014-05-06,MSFT,0.234,0.046,0.721,0.765
2014-05-09,MSFT,0.127,0.0,0.8729999999999999,0.1531
2014-05-19,MSFT,0.195,0.05600000000000001,0.749,0.5719
2014-05-21,MSFT,0.0,0.5,0.5,-0.7906
2014-05-22,MSFT,0.0,0.6123202614379084,0.3885051546391753,-0.9152529745971046
2014-06-10,MSFT,0.17,0.051,0.779,0.5994
2014-06-11,MSFT,0.0,0.197,0.803,-0.4019
2014-06-23,MSFT,0.0,0.441,0.559,-0.836
2014-06-27,MSFT,0.198,0.0,0.802,0.4939
2014-07-02,MSFT,0.083,0.296,0.621,-0.8016
2014-07-08,MSFT,0.0,0.186,0.8140000000000001,-0.4939
2014-07-18,MSFT,0.256,0.0,0.744,0.4767
2014-07-22,MSFT,0.0,0.391,0.609,-0.5423
2014-07-29,MSFT,0.125,0.11,0.764,0.1779
2014-08-13,MSFT,0.137,0.291,0.573,-0.6705
2014-08-22,MSFT,0.0,0.574,0.426,-0.9633
2014-08-26,MSFT,0.0,0.149,0.851,-0.2732
2014-09-02,MSFT,0.19593922651933704,0.11200000000000002,0.7630209698558323,0.7325567056508908
